repo,sha,author,date,message,additions,deletions,total_changes
huggingface/transformers,df49b399dc02a2375f0e9bd0e74c544247ab3976,Joao Gante,2025-07-10T15:40:08Z,[tests] tag serve tests as slow  (#39343)  * maybe they need more cpu resources?  * add todo,2,0,2
huggingface/transformers,36e80a18da4cde6efe2d9d43875b7cd2d50f18c7,Paul Pak,2025-07-10T15:27:55Z,[modeling][lfm2] LFM2: Remove deprecated seen_tokens (#39342)  * [modeling][lfm2] remove deprecated seen_tokens  * [modular][lfm2] remove deprecated seen_tokens from modular file,0,8,8
huggingface/transformers,9682d07f92bffcc2d091a32cfbb3692884e7cacd,Paul Pak,2025-07-10T14:07:33Z,LFM2 (#39340)  * [modeling][lfm2] LFM2 model on 4.53.0 interface  * [configuration] hook in LFM2 keys  * [modeling][lfm2] update modeling interface for 4.53.1  * [modeling][lfm2] apply mask to hidden conv states  * [misc] ruff format/lint  * [modeling][lfm2] minor: NotImplemented legacy cache conversion  * Create lfm2.md  * create nice modular  * style  * Update modeling_auto.py  * clean and start adding tests  * style  * Update test_modeling_lfm2.py  * Update __init__.py  * small test model size  * config  * small fix  * fix  * remove useless config attrs -> block_dim and conv_dim are hiden_size  * fix prepare inputs  * fix config  * test  * typo  * skip tests accordingly  * config docstrings  * add doc to .md  * skip config docstring check  ---------  Co-authored-by: Maxime Labonne <81252890+mlabonne@users.noreply.github.com> Co-authored-by: Cyril Vallez <cyril.vallez@gmail.com>,1645,6,1651
huggingface/transformers,38c3931362e4d6548c586d217452a19b279d9bbe,Joao Gante,2025-07-10T13:41:38Z,[server] add tests and fix passing a custom `generation_config` (#39230)  * add tests; fix passing a custom generation_config  * tool integration test  * add install step  * add accelerate as dep to serving  * add todo,320,53,373
huggingface/transformers,6b09c8eab05820d480f4da97d23456428d410082,edwko,2025-07-10T10:36:58Z,Handle DAC conversion when using weight_norm with newer PyTorch versions (#36393)  * Update convert_dac_checkpoint.py  * Update convert_dac_checkpoint.py  * Apply style fixes  ---------  Co-authored-by: github-actions[bot] <github-actions[bot]@users.noreply.github.com> Co-authored-by: Anton Vlasjuk <73884904+vasqu@users.noreply.github.com>,34,1,35
huggingface/transformers,92043bde294da59207816c40c7601fbc49e10d8d,Yih-Dar,2025-07-10T09:51:55Z,fix `phi3` tests (#39312)  fix  Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>,12,2,14
huggingface/transformers,520b9dcb42cef21662c304583368ff6645116a45,Kingsley,2025-07-10T08:44:28Z,fix Glm4v batch videos forward (#39172)  * changes for video  * update modular  * change get_video_features  * update video token replacement  * update modular  * add test and fix typo  * lint  * fix order  * lint  * fix  * remove dependency  * lint  * lint  * remove todo  * resize video for test  * lint..  * fix test  * new a processor for video_test  * fix test,127,23,150
huggingface/transformers,bc161d5d06ba3b40eaca99ce42734b4f1fecfaa2,Raushan Turganbay,2025-07-10T05:18:44Z,Delete deprecated stuff (#38838)  * delete deprecated stuff  * fix copies  * remove unused tests  * fix modernbert and fuyu  * Update src/transformers/cache_utils.py  Co-authored-by: Joao Gante <joaofranciscocardosogante@gmail.com>  * bye bye `seen_tokens`  * address comments  * update typings  * ecnoder decoder models follow same pattern as whisper  * fix copies  * why is it set to False?  * fix switch transformers  * fix encoder decoder models shared weight  * fix copies and RAG  * remove `next_cache`  * fix gptj/git  * fix copies  * fix copies  * style...  * another forgotten docsrting  ---------  Co-authored-by: Joao Gante <joaofranciscocardosogante@gmail.com>,914,2164,3078
huggingface/transformers,c6ee0b1da8ff57102548430e18480fa78a106022,Yoni Gozlan,2025-07-09T21:46:22Z,Fix broken SAM after #39120 (#39289)  fix,2,2,4
huggingface/transformers,aff7df8436dde04762170d3d0fbe906c7216d6f2,jiqing-feng,2025-07-09T21:14:45Z,enable static cache on TP model (#39164)  * enable static cache on TP model  Signed-off-by: jiqing-feng <jiqing.feng@intel.com>  * check tp size before init kv cache  Signed-off-by: jiqing-feng <jiqing.feng@intel.com>  * fix docstring  Signed-off-by: jiqing-feng <jiqing.feng@intel.com>  * add tp tests  Signed-off-by: jiqing-feng <jiqing.feng@intel.com>  * fix comment  Signed-off-by: jiqing-feng <jiqing.feng@intel.com>  * fix other cache head size  Signed-off-by: jiqing-feng <jiqing.feng@intel.com>  ---------  Signed-off-by: jiqing-feng <jiqing.feng@intel.com>,84,1,85
huggingface/transformers,2ef59646b8466a6e47cbf42754637a9f4a82484f,ℍ𝕠𝕝𝕝𝕠𝕨 𝕄𝕒𝕟,2025-07-09T21:12:39Z,"Fix `max_length_q` and `max_length_k` types to `flash_attn_varlen_func` (#37206)  Also add notes asking users to set `TORCHDYNAMO_CAPTURE_SCALAR_OUTPUTS=1` or call `torch._dynamo.config.capture_scalar_outputs = True`, as currently this will cause a graph break.  Signed-off-by: Hollow Man <hollowman@opensuse.org>",9,1,10
huggingface/transformers,2d600a4363b401f155fe6336994b50b2047982e8,Avihu Dekel,2025-07-09T21:09:50Z,"Granite speech speedups (#39197)  * ensure the query is updated during training  avoid unused parameters that DDP does not like  * avoid a crash when `kwargs` contain `padding=True`  trainers often pass this argument automatically  * minor  * Remove mel_spec lazy init, and rename to mel_filters. this ensures save_pretrained will not crash when saving the processor during training https://github.com/huggingface/transformers/blob/d5d007a1a0f0c11a726a54c8f00bd71825f84d02/src/transformers/feature_extraction_utils.py#L595  * minor - most feature extractors has a `sampling_rate` property  * speedup relative position embeddings  * fix several issues in model saving/loading: - avoid modifying `self._hf_peft_config_loaded` when saving - adapter_config automatically points to the original base model - a finetuned version should point to the model save dir. - fixing model weights names, that are changed by adding an adapter.  * minor  * minor  * minor  * fixing a crash without peft active  * add todo to replace einsum  * granite speech speedups: 1. register attention_dist to avoid cpu-to-gpu transfer every layer. 2. pad_sequence is much faster than per-sample-padding + concat. 3. avoid returning audio back to cpu when using a compute device.  * support audio.shape=(1,L)",5,11,16
huggingface/transformers,5111c8ea2f3eb918fc090f7dd4393d4204940e10,Tom Aarsen,2025-07-09T19:06:46Z,Fix typo: langauge -> language (#39317),1,1,2
huggingface/transformers,2781ad092dad77ff554cb70ec130b97e44cfba78,Priya aka Priyamvadha Balakrishnan,2025-07-09T18:32:40Z,docs: update LLaVA-NeXT model card (#38894)  * docs: update LLaVA-NeXT model card  * Update docs/source/en/model_doc/llava_next.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/llava_next.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/llava_next.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/llava_next.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/llava_next.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/llava_next.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/llava_next.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/llava_next.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * [docs] Updated llava_next model card  * Update docs/source/en/model_doc/llava_next.md remove image sources  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * [fix] Change Flash Attention to SDPA badge  * [doc] fixed quantization example  * docs: updated contribution details and badges  * Update llava_next.md  ---------  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>,125,234,359
huggingface/transformers,16dd7f48d00fbb2c1991ad90634b14856133f2d3,Yih-Dar,2025-07-09T17:36:48Z,skip files in `src/` for doctest (for now) (#39316)  fix  Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>,7,0,7
huggingface/transformers,d61c0d087cedbfdbbee8c75b210d5837c35addb8,Eman Risha,2025-07-09T17:23:03Z,"Updated the Model docs - for the MARIAN model (#39138)  * Update marian.md  This update improves the Marian model card to follow the Hugging Face standardized model card format. The changes include:  - Added a clear description of MarianMT, its architecture, and how it differs from other models. - Provided usage examples for Pipeline and AutoModel. - Added a quantization example for optimizing model inference. - Included instructions and examples for multilingual translation with language codes. - Added an Attention Mask Visualizer example. - Added a Resources section with relevant links to papers, the Marian framework, language codes, tokenizer guides, and quantization documentation. - Fixed formatting issues in the code blocks for correct rendering.  This update improves the readability, usability, and consistency of the Marian model documentation for users.  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update marian.md  * Update marian.md  * Update marian.md  * Update marian.md  * Update docs/source/en/model_doc/marian.md  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>  * Update marian.md  * Update marian.md  * Update marian.md  * Update marian.md  ---------  Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>",99,120,219
huggingface/transformers,161cf3415ed5b0caee38ce42d8805744d13c1b50,Yih-Dar,2025-07-09T17:07:44Z,add `stevhliu` to the list in `self-comment-ci.yml` (#39315)  add  Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>,1,1,2
huggingface/transformers,3be10c6d19fafc55d96d52e8bf30715058373543,Cyril Vallez,2025-07-09T16:40:37Z,Fix consistency and a few docstrings warnings (#39314)  * Update modeling_deepseek_v2.py  * fix docstrings  * fix  * fix,43,6,49
huggingface/transformers,4652677c89ecb664ee06bf141d1b7b648798e122,MaCAT,2025-07-09T16:29:51Z,🌐 [i18n-KO] Translated quark.md to Korean (#39268)  * initial translation  * removed english parts  * maintain consistency  * Update docs/source/ko/quantization/quark.md  Co-authored-by: YONGSANG <71686691+4N3MONE@users.noreply.github.com>  * Update docs/source/ko/quantization/quark.md  Co-authored-by: YONGSANG <71686691+4N3MONE@users.noreply.github.com>  * Update docs/source/ko/quantization/quark.md  Co-authored-by: YONGSANG <71686691+4N3MONE@users.noreply.github.com>  * Update docs/source/ko/quantization/quark.md  Co-authored-by: YONGSANG <71686691+4N3MONE@users.noreply.github.com>  * add toctree  * fixed indentation  ---------  Co-authored-by: YONGSANG <71686691+4N3MONE@users.noreply.github.com>,87,0,87
huggingface/transformers,c98090420431e49d5cab8f41b1cb5426a8b87e5a,Vladislav Bronzov,2025-07-09T15:04:28Z,"Add DeepSeek V2 Model into Transformers (#36400)  * add initial structure  * doc fixes, add model base logic  * update init files  * some fixes to config and modular  * some improvements for attention  * format  * remove unused attn  * some fixes for moe layer and for decoder  * adapt _compute_yarn_parameters for deepseek  * format  * small fix  * fix for decoder forward  * add tests, small refactoring  * fix dummies  * fix init  * fix doc  * fix config docs  * add sequce doc, fix init for gate  * fix issues in tests  * fix config doc  * remove unused args  * some fixes and refactoring after review  * fix doc for config  * small fixes for config args  * revert config refactoring  * small refactoring  * minor fixes after rebase  * small fix after merge  * fix modular  * remove rotaryembd from public init  * small test fix  * some rotary pos calculation improvement  * fix format  * some improvements and fixes  * fix config  * some refactoring  * adjust some unit tests  * skip test  * small fixes and tests adjustment  * reapply modular  * fix all tests except Integration  * fix integration testzs  * cleanup BC stuff  * rope  * fix integrations tests based on a10  * style  ---------  Co-authored-by: Cyril Vallez <cyril.vallez@huggingface.co> Co-authored-by: Cyril Vallez <cyril.vallez@gmail.com>",1913,0,1913
huggingface/transformers,accbd8e0fe7e535321fa6fa8de82c4260b500ddf,Raushan Turganbay,2025-07-09T14:10:38Z,[sliding window] revert and deprecate (#39301)  * bring back and deprecate  * oops  ---------  Co-authored-by: Cyril Vallez <cyril.vallez@huggingface.co>,71,18,89
huggingface/transformers,1cefb5d788f5e1a5b59fd57394ed93cbe71f0d86,Cyril Vallez,2025-07-09T13:46:53Z,[modular] Allow method with the same name in case of @property decorator (#39308)  * fix  * add example  * fix  * Update modular_model_converter.py,264,8,272
huggingface/transformers,4798c05c64ddcca574fdce962a72466bdcb55a9e,Yih-Dar,2025-07-09T13:35:48Z,skip `test_torchscript_*` for now until the majority of the community ask for it (#39307)  fix  Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>,4,0,4
huggingface/transformers,fe5f3c85d292e34bed52e02a53edd5fa2acfc010,Yih-Dar,2025-07-09T11:49:33Z,fix `aria` tests (#39277)  * fix  * fix  * fix  * fix  ---------  Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>,16,0,16
huggingface/transformers,0687d481e2c71544501ef9cb3eef795a6e79b1de,Raushan Turganbay,2025-07-09T07:45:01Z,[flash attn 3] bring back flags (#39294)  * flash attn 3 flag  * fix copies,195,4,199
huggingface/transformers,25343aafee10da8a13b217a39f3825f88c6d8dbe,JJJYmmm,2025-07-09T05:03:44Z,Fix SDPA attention precision issue in Qwen2.5-VL (#37363)  * solve conflicts and remove  redundant attention_mask in qwenvit  * update decoded text check  * remove trailing whitespace,201,245,446
huggingface/transformers,0e1c2817455602d182bd8ebf5fba212e14fb187e,Yaswanth Gali,2025-07-08T19:46:32Z,[Tests] Update model_id in AIMv2 Tests (#39281)  * Update model_id in tests  * fix  ---------  Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>,5,5,10
huggingface/transformers,7ef592c96cbf616492ac4181a390d465189abec6,Biao Zhang,2025-07-08T17:08:48Z,"Update T5gemma (#39210)  * bug fix: add vocab_size to t5gemmaconfig for pipeline.  * Update checkpoint placeholder  * minor change  * minor change  * minor change: update example.  * fix: add vocab_size as an explict arg.  * buf fix:  remove vocab_size verification; instead, re-set encoder/decoder vocab size.  Note, in t5gemma, vocab size of encoder/decoder shoud be always the same.  * add `add_generation_prompt` for message preprocessing.",51,20,71
huggingface/transformers,1ecd52e50a31e7c344c32564e0484d7e9a0f2256,Quentin Lhoest,2025-07-08T15:06:12Z,Add torchcodec in docstrings/tests for `datasets` 4.0 (#39156)  * fix dataset run_object_detection  * bump version  * keep same dataset actually  * torchcodec in docstrings and testing utils  * torchcodec in dockerfiles and requirements  * remove duplicate  * add torchocodec to all the remaining docker files  * fix tests  * support torchcodec in audio classification and ASR  * [commit to revert] build ci-dev images  * [commit to revert] trigger circleci  * [commit to revert] build ci-dev images  * fix  * fix modeling_hubert  * backward compatible run_object_detection  * revert ci trigger commits  * fix mono conversion and support torch tensor as input  * revert map_to_array docs + fix it  * revert mono  * nit in docstring  * style  * fix modular  ---------  Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>,448,350,798
huggingface/transformers,1255480fd226129075e10c20842efd444f5b0e36,StevenBucaille,2025-07-08T15:03:04Z,[lightglue] add support for remote code DISK keypoint detector (#39253)  * feat: add trust_remote_code in LightGlueConfig  * fix: made sure trust_remote_code is provided only when necessary  * fix: make style  * docs: added missing trust_remote_code docstring  * refactor: refactored LightGlue config init  * fix: removed unnecessary argument,40,10,50
huggingface/transformers,838a0268b88b6e56783b401f9cacae9cb0cbb120,Yih-Dar,2025-07-08T13:36:05Z,fix flaky `test_generate_compile_model_forward` (#39276)  fix  Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>,3,0,3
huggingface/transformers,29d0030e237485a97ea568120d79a7988535ea63,Pavel Iakubovskii,2025-07-08T13:24:39Z,Refactor `PretrainedConfig.__init__` method to make it more explicit (#39158)  * cleanup  * fix no `__init__` test  * fix missing inits,135,102,237
huggingface/transformers,1580f6465347df4e8d7c12cd4d3dc603b8a689ad,Joao Gante,2025-07-08T10:44:01Z,[smollm3] add tokenizer mapping for `smollm3` (#39271)  add tok mapping to smollm3,1,0,1
huggingface/transformers,db05e4ff33cbb6b08ad882cfe47d50d4071a1daa,Kashif Rasul,2025-07-08T10:34:22Z,[pagged-attention] fix off-by-1 error in pagged attention generation (#39258)  * fix off-by-1 error in pagged attention generation  * formatting  * use update_with_token,5,1,6
huggingface/transformers,6f1a43896ce970d316aa1dff79ca33281fee244b,Joao Gante,2025-07-08T10:31:03Z,[CI] fix docs (#39273)  * fix docs  * add ko gloassary file to toctree,1,5,6
huggingface/transformers,fbdaa7b099e4253be4175e0201cd477e9de05363,Yaswanth Gali,2025-07-08T09:53:21Z,Add Aimv2 model (#36625)  * Model skelton  * changes  * temp push  * changes  * Added support for aimv2-native  * More changes  * More changes  * Stupid mistake correction  * Added config and refactor  * Added vison model  * update  * Refactor for lit variant  * Added Text Model  * Minor fixes  * nits  * update  * Preliminary tests  * More fixes  * Updated tests 🤗  * Refactor  * Updated testcase  * Updated config  * make fixup  * more fixes  * Bug fix and updates  * deadcode  * Fixes  * nit  * up  * Happy CI ✅  * Reduce LOC  * nit  * nit  * make style  * return_dict refactor  * bug fix  * fix  * doc update  * nit  * make fixup  * Minor update  * _init_weigths modifcation  * update tests  * Minor fixes post review  * Update w.r.t GradientCheckpointingLayer  * docs update  * update  * nit  * Use more Modular 😉  * Change name from AIMv2 to Aimv2  * Nit  * make style  * Add model doc pointer  * make style  * Update model doc section  * updates  * Modify attn mask and interface  * update test  * Final change  * Utilize flash and flex attn  * keep attn mask  * camelcase model name in test file  * Fix docstring  * Fix config warning finally and create_causal_mask  * disable torchscript  * remove unused arg  * remove from tests  * balance model size for tests  * fix device  * tests  * tests  * flaky test  * fix import  ---------  Co-authored-by: Cyril Vallez <cyril.vallez@huggingface.co> Co-authored-by: Cyril Vallez <cyril.vallez@gmail.com>,2977,2,2979
