repo,sha,author,date,message,additions,deletions,total_changes
ytdl-org/youtube-dl,5dee6213edddb5ea00775db6b3b73f8355144485,dirkf,2024-12-12T00:26:00Z,[jsinterp] Fix and improve arithmetic operations * addition becomes concat with a string operand * improve handling of edgier cases * arithmetic in float like JS (more places need cast to int?) * increase test coverage,54,19,73
ytdl-org/youtube-dl,81e64cacf2b8c144ec1e9d3258db792f0eb8443e,dirkf,2024-12-12T00:15:31Z,"[jsinterp] Support multiple indexing (eg a[1][2]) * extend single indexing with improved RE (should probably use/have used _separate_at_paren()) * fix some cases that should have given undefined, not throwing * standardise RE group names * support length of objects, like {1: 2, 3: 4, length: 42}",32,15,47
ytdl-org/youtube-dl,c1a03b1ac3a453508b358b6d1bc5d158cc80a0ce,dirkf,2024-12-12T00:00:32Z,"[jsinterp] Fix and improve loose and strict equality operations * reimplement loose equality according to MDN (eg, 1 == ""1"") * improve strict equality (eg, ""abc"" === ""abc"" but 'abc' is not 'abc') * add tests for above",101,14,115
ytdl-org/youtube-dl,118c6d7a17c61f1a1031e5530ca2854a526834d5,dirkf,2024-12-07T03:37:39Z,[jsinterp] Implement `typeof` operator,117,50,167
ytdl-org/youtube-dl,f28d7178e4afb58a94994796cd81c22183ca33c2,dirkf,2024-12-12T04:46:33Z,[InfoExtractor] Use kwarg maxsplit for re.split * May become kw-only in future Pythons,1,1,2
ytdl-org/youtube-dl,c5098961b04ce83f4615f2a846c84f803b072639,dirkf,2024-08-06T19:59:09Z,[Youtube] Rework n function extraction pattern 	Now also succeeds with player b12cc44b,26,17,43
ytdl-org/youtube-dl,dbc08fba83a0e6c5215e8cec97eb4076f85eee5f,dirkf,2024-08-06T19:44:30Z,"[jsinterp] Improve slice implementation for player b12cc44b  	Partly taken from yt-dlp/yt-dlp#10664, thx seproDev         Fixes #32896",42,3,45
ytdl-org/youtube-dl,71223bff39551a11b6959a3de2dd9e2f070f3c4f,Aiur Adept,2024-08-01T18:18:34Z,"[Youtube] Fix nsig extraction for player 20dfca59  (#32891)  * dirkf's patch for nsig extraction * add generic search per  yt-dlp/yt-dlp/pull/10611 - thx bashonly  ---------  Co-authored-by: dirkf <fieldhouse@gmx.net>",30,6,36
ytdl-org/youtube-dl,e1b3fa242cb94eb9dc949ab3f2cace91c46f11bf,dirkf,2024-07-24T13:45:52Z,[Youtube] Find `n` function name in player `3400486c`  Fixes #32877,14,2,16
ytdl-org/youtube-dl,451046d62a1b57cc473625c728ff89d7a66933c3,dirkf,2024-07-24T13:33:34Z,[Youtube] Make n-sig throttling diagnostic up-to-date,2,2,4
ytdl-org/youtube-dl,16f5bbc464602773e61eeafef51d1dbc47987bb4,dirkf,2024-07-10T17:20:59Z,"[YouTube] Fix nsig processing for player `b22ef6e7` * improve extraction of function name (like yt-dlp/yt-dlp#10390) * always use JSInterp to extract function code (yt-dlp/yt-dlp#10396, thx seproDev, pukkandan)",14,14,28
ytdl-org/youtube-dl,d35ce6ce95aac9b98c5f8272824a82e4623b777a,dirkf,2024-07-10T17:07:20Z,"[jsinterp] Support functionality for player `b22ef6e7` * support `prototype` for call() and apply() (yt-dlp/yt-dlp#10392, thx Grub4k) * map JS `Array` to `list`",48,3,51
ytdl-org/youtube-dl,76ac69917ec76ba663da843795f46916831e6da9,dirkf,2024-07-10T17:02:11Z,[jsinterp] Further improve expression parsing (fix fd8242e) Passes tests from yt-dlp,6,3,9
ytdl-org/youtube-dl,756f6b45c7c9a77f0fa912f882afe7e04878a01b,dirkf,2024-07-10T16:58:38Z,[jsinterp] Re-align JSInterp and tests (esp.) with yt-dlp Thx: various yt-dlp authors,273,465,738
ytdl-org/youtube-dl,43a74c5fa5e43ee563b1488634585cb0bf02ea24,bashonly,2024-07-05T18:41:30Z,[core] Address gaps in allowed extensions  Adds some extensions missing in 46521096433aceaa41b4caa845bed22ca6f377ce (from yt-dlp/yt-dlp#10362)  Authored by: bashonly Co-authored by: dirkf,34,3,37
ytdl-org/youtube-dl,a452f9437c8a3048f75fc12f75bcfd3eed78430f,dirkf,2024-07-07T19:43:10Z,[core] Fix PR #32830 for fixed extensionless output template,19,10,29
ytdl-org/youtube-dl,36801c62df733cfa4f74b607532e012900d8c77f,unkernet,2024-07-07T19:18:33Z,"[YandexMusic] Save track version in the title field  PR #32837 * Add track version to track title",22,0,22
ytdl-org/youtube-dl,f4b47754d9716dbe61372d75e85e965328335ec9,Sergey Musatov,2024-07-06T10:04:36Z,[YandexMusic] Download music in High Quality (320 Kbit/s)  PR #31159,1,0,1
ytdl-org/youtube-dl,37cea84f775129ad715b9bcd617251c831fcc980,dirkf,2024-07-02T13:54:25Z,"[core,utils] Support unpublicised `--no-check-extensions`",12,2,14
ytdl-org/youtube-dl,46521096433aceaa41b4caa845bed22ca6f377ce,dirkf,2024-06-30T17:37:25Z,"[core,utils] Implement unsafe file extension mitigation * from https://github.com/yt-dlp/yt-dlp/security/advisories/GHSA-79w7-vh3h-8g4, thx grub4k",209,43,252
ytdl-org/youtube-dl,3c466186a86a22c3fc050f038c38b76ffa1a2dad,dirkf,2024-06-30T11:34:19Z,[utils] Back-port Namespace and MEDIA_EXTENSIONS from yt-dlp Thx pukkandan * Namespace: https://github.com/yt-dlp/yt-dlp/commit/591bb9d355 * MEDIA_EXTENSIONS: https://github.com/yt-dlp/yt-dlp/commit/8dc5930511,31,13,44
ytdl-org/youtube-dl,4d05f84325070c3f6fe2ed6096138757675469a4,dirkf,2024-06-20T02:22:02Z,[PalcoMP3] Conform to new linter rule * no space after @ in decorator,5,4,9
ytdl-org/youtube-dl,e0094e63c3bce919841b6e3634c877fcef8772a1,dirkf,2024-06-20T01:57:52Z,[jsinterp] Various tweaks * treat Infinity like NaN * cache operator list,16,15,31
ytdl-org/youtube-dl,fd8242e3efd3c0e2ba9a45c662d6983c00b21d6d,dirkf,2024-06-20T01:36:54Z,[jsinterp] Fix and improve expression parsing * improve BODMAS (fixes https://github.com/ytdl-org/youtube-dl/issues/32815) * support more weird expressions with multiple unary ops,11,1,12
ytdl-org/youtube-dl,ad01fa6ccadd1ecade8002e937492a141d3b8f25,dirkf,2024-06-19T20:44:27Z,[jsinterp] Add Debugger from yt-dlp * https://github.com/yt-dlp/yt-dlp/commit/8f53dc4 * thx pukkandan,50,5,55
ytdl-org/youtube-dl,2eac0fa3799b3d027148341186a52fb5a6288473,dirkf,2024-06-19T18:04:47Z,[utils] Save `orig_msg` in `ExtractorError`,1,1,2
ytdl-org/youtube-dl,0153b387e57e0bb8e580f1869f85596d2767fb0d,Paper,2024-06-11T12:21:39Z,"[VidLii] Add 720p support (#30924)  * [VidLii] Add HD support  (yt-dlp backport-ish)  * Also fix a bug with the view count  ---------  Co-authored-by: dirkf <fieldhouse@gmx.net>",51,8,59
ytdl-org/youtube-dl,a48fe7491df1ef9c1d10689e852f0e8e5f48253c,dirkf,2024-06-11T11:32:07Z,[ORF] Skip tests with limited availability,7,4,11
ytdl-org/youtube-dl,e20ca543f037bd3a8e38507b870ed3a3de3c32e7,dirkf,2024-06-01T12:43:37Z,[ORF] Re-factor and update`ORFFM4StoryIE` * fix getting media via DASH instead of inaccessible mp4 * also get in-page YT media,127,128,255
ytdl-org/youtube-dl,e39466051f01411944bd657fe826b658a0df5af1,dirkf,2024-06-01T12:29:26Z,"[ORF] Support sound.orf.at, updating `ORFRadioIE` * maintain support for xx.orf.at/player/... URLs * add `ORFRadioCollectionIE` to support playlists in ORF Sound * back-port and re-work `ORFPodcastIE` from https://github.com/yt-dlp/yt-dlp/pull/8486, thx Esokrates",251,199,450
ytdl-org/youtube-dl,d95c0d203fa74c806a806806f7c5286ca532b936,dirkf,2024-06-01T11:56:41Z,"[ORF] Support on.orf.at, replacing `ORFTVthekIE` * add `ORFONIE`, back-porting yt-dlp PR https://github.com/yt-dlp/yt-dlp/pull/9113 and friends: thx HobbyistDev, TuxCoder, seproDev * re-factor to support livestreams via new `ORFONliveIE`",274,163,437
ytdl-org/youtube-dl,3bde6a5752591f824096469fb9617be9d470df2c,dirkf,2024-06-11T00:20:42Z,[test] Improve download test * skip reason can't be unicode in Py2 * remove duplicate assert...Equal functions,18,35,53
ytdl-org/youtube-dl,50f6c5668ac28a435a5c09e3d5ee7c13a50999f3,dirkf,2024-06-01T02:25:06Z,[core] Re-factor with `_fill_common_fields()` as used in yt-dlp,23,18,41
ytdl-org/youtube-dl,b4ff08bd2d12b6c91f4d8c83a7820fc6db31033d,dirkf,2024-06-01T02:23:37Z,[core] Safer handling of nested playlist data,6,2,8
ytdl-org/youtube-dl,88bd8b9f87f6f4956f11d32f3a7f23f20283357b,kmnx,2024-06-11T11:38:24Z,"[mixcloud] updated mixcloud API server address (#32557)  * updated mixcloud API server address * fix tests * etc  ---------  Co-authored-by: dirkf <fieldhouse@gmx.net>",24,6,30
ytdl-org/youtube-dl,21924742f79ccbd62d16ef4120518c6a5da8614e,dirkf,2024-04-26T17:57:44Z,"[InfoExtractor] Misc yt-dlp back-ports, etc * add _yes_playlist() method * avoid crash using _NETRC_MACHINE * use _search_json() in _search_nextjs_data() * _search_nextjs_data() default is JSON, not text * test for above",50,16,66
ytdl-org/youtube-dl,768ccccd9b18bc48d129b12d14eace4ebb3655d8,dirkf,2024-05-28T14:59:34Z,[compat] Avoid type comparison in `compat_ord` NB This isn't actually a compat fn; it should be utils.int_from_int_or_char,1,1,2
ytdl-org/youtube-dl,eee9a247eb3ef876ce6d9f5e34275e46a2d06d10,dirkf,2024-05-28T16:16:58Z,[utils] Split out traversal.py dummy and traversal tests,519,483,1002
ytdl-org/youtube-dl,34484e49f5cd91a830f5459a5b673b7c05a22e24,dirkf,2024-05-28T15:38:20Z,[compat] Improve compat_etree_iterfind for Py2.6 Adapted from https://raw.githubusercontent.com/python/cpython/2.7/Lib/xml/etree/ElementPath.py,211,3,214
ytdl-org/youtube-dl,06da64ee51cd405b9392ba484cf7d3d31a88ee30,dirkf,2024-04-21T22:42:08Z,"[utils] Update traverse_obj() from yt-dlp * remove `is_user_input` option per https://github.com/yt-dlp/yt-dlp/pull/8673 * support traversal of compat_xml_etree_ElementTree_Element per https://github.com/yt-dlp/yt-dlp/pull/8911 * allow un/branching using all and any per https://github.com/yt-dlp/yt-dlp/pull/9571 * support traversal of compat_cookies.Morsel and multiple types in `set()` keys per https://github.com/yt-dlp/yt-dlp/pull/9577 thx Grub4k for these * also, move traversal tests to a separate class * allow for unordered dicts in tests for Py<3.7",267,101,368
ytdl-org/youtube-dl,a08f2b7e4567cdc50c0614ee0a4ffdff49b8b6e6,dirkf,2024-05-15T15:57:59Z,[workflows/ci.yml] Temporary workaround for Python 3.5 _pip_ failures  https://github.com/actions/setup-python/issues/866,3,0,3
ytdl-org/youtube-dl,668332b9733023ca2e927eeb2208725022248af8,dirkf,2024-04-11T12:06:25Z,"[YouPorn] Add playlist extractors * YouPornCategoryIE * YouPornChannelIE * YouPornCollectionIE * YouPornStarIE * YouPornTagIE * YouPornVideosIE,",447,1,448
ytdl-org/youtube-dl,0b2ce3685e02ea1a3ccee1026572e081b8f6ac83,dirkf,2024-03-01T15:07:30Z,[YouPorn] Improve extraction * detect unwatchable videos * improve duration extraction * fix count extraction and support large values * detect and remove SEO spam boilerplate description,46,18,64
ytdl-org/youtube-dl,c2766cb80ee9add4d2d2d94b1878e7884c63ceaf,dirkf,2024-04-11T11:47:05Z,[test/test_download] Support 'playlist_maxcount:count' expected value * parallel to `playlist_mincount' * specify both for a range of playlist lengths * if max < min the test will always fail!,13,1,14
ytdl-org/youtube-dl,eb3866543810c7be96f40ec94e0c00df19b93861,dirkf,2024-03-01T14:48:30Z,[YouPorn] Incorporate yt-dlp PR 8827 * from https://github.com/yt-dlp/yt-dlp/pull/8827 * extract from webpage instead of broken API URL * thx The-MAGI,80,38,118
ytdl-org/youtube-dl,e0727e4ab61b6e45f7792546b8b5ff52a0ea22b5,dirkf,2024-04-07T14:26:12Z,"[postprocessor/ffmpeg] Fix finding ffprobe (bug in 21792b8) Fixes https://github.com/ytdl-org/youtube-dl/commit/21792b88b791b16e3ab0a0fb2e26e5bb8a4e2ff3#commitcomment-140705274, thx: vonProteus",11,5,16
ytdl-org/youtube-dl,4ea59c6107d63bbabe1de74569ceb984b1646426,Ori Avtalion,2024-04-05T14:25:29Z,"[utils] Fix crash in _report_ignoring_subs from c58b655  (#32762)  Align `utils.bug_reports_message()` with yt-dlp https://github.com/yt-dlp/yt-dlp/commit/5873d4ccdd, thanks fstirlitz  ---------  Co-authored-by: dirkf <fieldhouse@gmx.net>",15,6,21
ytdl-org/youtube-dl,21792b88b791b16e3ab0a0fb2e26e5bb8a4e2ff3,dirkf,2024-03-03T12:38:00Z,[external/FFmpeg] Fix and improve --ffmpeg-location handling * pass YoutubeDL (FileDownloader) to FFmpegPostProcessor constructor * consolidate path search in FFmpegPostProcessor * make availability of FFmpegFD depend on existence of FFmpegPostProcessor * detect ffmpeg executable on instantiation of FFmpegFD * resolves #32735,39,32,71
