repo,sha,author,date,message,additions,deletions,total_changes
Chalarangelo/30-seconds-of-code,a88c7e99a7a08db5123e397f92a51334fd8bcb13,Angelos Chalaris,2025-06-11T15:34:18Z,"Prefer scope over reordering  As the `CollectionSnippet` didn't have a `byNew` scope previously, this wasn't possible. Now, however, we can sort only once, as we have the proper scope on that model.",6,10,16
Chalarangelo/30-seconds-of-code,499f3a58b6b902a5d62f3d1097166a6572a07c1b,Angelos Chalaris,2025-06-11T15:33:04Z,Add `byNew` scope to `CollectionSnippet`,4,0,4
Chalarangelo/30-seconds-of-code,f799214d594da401603cd5e381ed781a933af2e0,Angelos Chalaris,2025-06-11T15:14:23Z,Make home snippets all new,2,2,4
Chalarangelo/30-seconds-of-code,1845bcf6bc0fea224889a50ccb75b4e7e952c6db,Angelos Chalaris,2025-06-10T15:32:40Z,Link to new article,2,0,2
Chalarangelo/30-seconds-of-code,895daca843ba1d2d69ab6e685b80d050bb0f98b0,Angelos Chalaris,2025-06-10T15:32:34Z,Add best-time-to-buy-and-sell-stock,84,0,84
Chalarangelo/30-seconds-of-code,74947a0c7445308caf40c8d9495199840d1d55aa,Angelos Chalaris,2025-06-10T15:16:56Z,Remove unnecessary empty line,0,1,1
Chalarangelo/30-seconds-of-code,9192e009649677d753e97fe6c829078176ebc3e2,Angelos Chalaris,2025-06-08T16:14:03Z,Add editorial about no code,45,0,45
Chalarangelo/30-seconds-of-code,5820f1f5d8abb897cb937b401755c988ba0efe49,Angelos Chalaris,2025-06-07T12:04:23Z,Add Copilot instructions file,50,0,50
Chalarangelo/30-seconds-of-code,b8a6d0cd1aaa3a5ebd70ae546994f3b39ab06bc6,Angelos Chalaris,2025-06-07T12:04:09Z,Add summer update log,26,0,26
Chalarangelo/30-seconds-of-code,72bb3edcf0d89b4ad2cdc723ac1b62e1e52d28e4,Angelos Chalaris,2025-06-07T10:33:28Z,Link to new article,2,0,2
Chalarangelo/30-seconds-of-code,60bf7ce2f6b9f84545475e849bb48b4d02228a60,Angelos Chalaris,2025-06-07T10:33:20Z,Add structuredClone article,255,0,255
Chalarangelo/30-seconds-of-code,7eb31e9ac28d873f0e7d3bc87c322518c73140b7,Angelos Chalaris,2025-05-31T08:51:04Z,Fix typo,1,1,2
Chalarangelo/30-seconds-of-code,7f37e6caebb794887fa80f90d28d58dd547175f5,Angelos Chalaris,2025-05-31T08:50:30Z,Spruce up Proxy pieces a little bit,30,11,41
Chalarangelo/30-seconds-of-code,771b8d1bac688a723c5d8f68f1745815c91f897c,Angelos Chalaris,2025-05-31T08:34:19Z,Promote JS Proxy collection to top level tag,14,11,25
Chalarangelo/30-seconds-of-code,fd48168c562cecfe87f56773564327a7be825743,Angelos Chalaris,2025-05-31T08:03:48Z,Introduce number collection,26,10,36
Chalarangelo/30-seconds-of-code,a1c5c8a80591f51db8510c938cf682c8b41ee4bd,Angelos Chalaris,2025-05-31T07:45:36Z,Link to binary conversion article,2,0,2
Chalarangelo/30-seconds-of-code,a544b452540bad60c0de28f32cc32c19027af7ac,Angelos Chalaris,2025-05-31T07:45:25Z,Add decimal to binary conversion,61,0,61
Chalarangelo/30-seconds-of-code,2cb499ff0c7f650b87809033c66f6b11acaa493d,Angelos Chalaris,2025-05-30T19:02:33Z,Link back to start of series,2,0,2
Chalarangelo/30-seconds-of-code,892764b5c33bf134aa0832ff0cd3cf3e844a4809,Angelos Chalaris,2025-05-30T19:01:48Z,Add undirected tree articles to collection,2,0,2
Chalarangelo/30-seconds-of-code,d748f3b3e321c42d5475ba6e1e47ac2413066b11,Angelos Chalaris,2025-05-30T19:01:31Z,Add min height tree article,175,0,175
Chalarangelo/30-seconds-of-code,1c4f01ffb22401e08f24378e22d7b5be1fb3938e,Angelos Chalaris,2025-05-30T17:11:48Z,Clarify a concept,1,1,2
Chalarangelo/30-seconds-of-code,0448d8ba069476ada965e1d91aae7ca158aeac90,Angelos Chalaris,2025-05-30T17:09:35Z,Clarify code,9,8,17
Chalarangelo/30-seconds-of-code,f90df4d4de73b34d226c4723c9bc413b8eec1cd0,Angelos Chalaris,2025-05-30T17:05:33Z,Add undirected tree diameter article,120,0,120
Chalarangelo/30-seconds-of-code,383f1a5606664937b142b0eb666ab399add29edc,Angelos Chalaris,2025-05-30T17:03:10Z,Update article examples,8,8,16
Chalarangelo/30-seconds-of-code,a292d5fd2b4af9731687d8c0f360f7be7333492c,Angelos Chalaris,2025-05-29T17:22:14Z,Fix typo,1,1,2
Chalarangelo/30-seconds-of-code,1afa20e5c8b63166c195b9e70dade8d5816b02f4,Angelos Chalaris,2025-05-29T17:19:26Z,Add new articles to data structures collection,2,0,2
Chalarangelo/30-seconds-of-code,a469a1a8a6d9241c4c513ea741f279941af49fad,Angelos Chalaris,2025-05-29T17:19:04Z,Fix typo,2,2,4
Chalarangelo/30-seconds-of-code,54857740f57a906e007287b3ad7a8a0d43affc4e,Angelos Chalaris,2025-05-29T17:19:00Z,Add bipartite coloring article,108,0,108
Chalarangelo/30-seconds-of-code,c5f4bbebbeb346ffdf13e475876fa912fce2d196,Angelos Chalaris,2025-05-29T16:40:03Z,Add DFS/BFS article,99,1,100
Chalarangelo/30-seconds-of-code,15079334ce9cf36883c1a66619b6b00cb939256b,Angelos Chalaris,2025-05-29T16:14:24Z,Change article slug,2,2,4
Chalarangelo/30-seconds-of-code,2e73359a6fbeb14eaef7f5dbb9766169ff0d592c,Angelos Chalaris,2025-05-29T16:06:26Z,Add undirected tree building article,155,0,155
Chalarangelo/30-seconds-of-code,1a8b218a3563cc0c7152d8896b12897186caa143,Angelos Chalaris,2025-05-25T16:39:40Z,Add editorial on writing great code,177,0,177
Chalarangelo/30-seconds-of-code,64a9a37497c45d54e755e66916f8f37c951b37b7,Angelos Chalaris,2025-05-24T08:49:39Z,Link to a newer article,2,0,2
Chalarangelo/30-seconds-of-code,4cf20a21403389bfd441f4ba0d5af9d5c4f70abd,Angelos Chalaris,2025-05-24T08:49:32Z,Add indexes and cardinality article,645,0,645
Chalarangelo/30-seconds-of-code,bc33b84ae121147b4033ae6ec96b2959954b9c6b,Angelos Chalaris,2025-05-24T08:19:17Z,Support line highlights with section folding,2,1,3
Chalarangelo/30-seconds-of-code,9bb33eda1e12d3ed2611dd40d317beee11728638,Angelos Chalaris,2025-05-24T07:57:17Z,Allow code-tabs to have a selected tab  Specified using `data-selected-tab`,2,1,3
Chalarangelo/30-seconds-of-code,30f147026dc5e00a38c2a8e046bbea8412a8929a,Angelos Chalaris,2025-05-21T17:15:08Z,Potential fix for code scanning alert no. 24: Workflow does not contain permissions (#2114)  Signed-off-by: Angelos Chalaris <chalarangelo@gmail.com> Co-authored-by: Copilot Autofix powered by AI <62310815+github-advanced-security[bot]@users.noreply.github.com>,2,0,2
Chalarangelo/30-seconds-of-code,4b4c0c1baf2fdfd2c200689de74b45cf7c81cee5,dependabot[bot],2025-05-21T17:12:03Z,Bump vite from 6.2.6 to 6.3.4 (#2111)  Bumps [vite](https://github.com/vitejs/vite/tree/HEAD/packages/vite) from 6.2.6 to 6.3.4. - [Release notes](https://github.com/vitejs/vite/releases) - [Changelog](https://github.com/vitejs/vite/blob/main/packages/vite/CHANGELOG.md) - [Commits](https://github.com/vitejs/vite/commits/v6.3.4/packages/vite)  --- updated-dependencies: - dependency-name: vite   dependency-version: 6.3.4   dependency-type: indirect ...  Signed-off-by: dependabot[bot] <support@github.com> Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>,45,11,56
Chalarangelo/30-seconds-of-code,27f05d36bd5f9063e69bd694f95ad7e8868c97fa,Angelos Chalaris,2025-05-21T17:10:04Z,Add longest-palindrome article,125,0,125
Chalarangelo/30-seconds-of-code,448d0d7854d848417a72a9ba89788d307b72f40c,Angelos Chalaris,2025-05-17T11:09:37Z,Link to new article from binary search,2,0,2
Chalarangelo/30-seconds-of-code,b615cebbe53045d33511ddbb7bf7061e1d1e19c5,Angelos Chalaris,2025-05-17T11:09:28Z,Add binary search insertion index article  Combines two previous articles,46,0,46
Chalarangelo/30-seconds-of-code,88802f4c613bae5434b539f957dc68f4e648448f,Angelos Chalaris,2025-05-17T11:09:11Z,Link to binary search from linear search,2,0,2
Chalarangelo/30-seconds-of-code,dee37bd7d66c27566d653a60fa41dbc2ddf99e58,Angelos Chalaris,2025-05-17T09:59:54Z,Add design systems article,57,0,57
Chalarangelo/30-seconds-of-code,ce9347582db11e01b9e4ce59328466aea0980f28,Angelos Chalaris,2025-05-17T08:45:50Z,Add Sudoku validator,194,0,194
Chalarangelo/30-seconds-of-code,4df3520e2149d35a22161bfc191265dfe86bd388,Angelos Chalaris,2025-05-17T07:27:31Z,Add Markdown cheatsheet,123,0,123
Chalarangelo/30-seconds-of-code,531041788fa2a4279ddb0be23b7c938890b5c2c9,Angelos Chalaris,2025-05-12T18:09:38Z,Fix broken RSS feed  Fixes #2113,1,1,2
Chalarangelo/30-seconds-of-code,33701569c200b58f38ed5702bc766c867a9d41b5,Angelos Chalaris,2025-05-10T10:54:23Z,Add an article on error handling,133,0,133
Chalarangelo/30-seconds-of-code,acbdac1e2359af6fbc3c9b37deab20cce80cbe8d,Angelos Chalaris,2025-05-10T08:20:00Z,Link to new matrix article,6,0,6
Chalarangelo/30-seconds-of-code,e8eb8328d71a341e910c3d800c29f3a5a92b120f,Angelos Chalaris,2025-05-10T08:19:50Z,Add matrix to collection,1,0,1
Chalarangelo/30-seconds-of-code,3001f0ac277daa6e12b82b5cf47cf7eada79ca73,Angelos Chalaris,2025-05-10T08:19:41Z,Add new article (matrix),907,0,907
Chalarangelo/30-seconds-of-code,7d63c15ad2ea511687c363da06651c54712d24c2,Angelos Chalaris,2025-05-10T08:19:19Z,Interlink articles,3,0,3
Chalarangelo/30-seconds-of-code,11084b5db72714d82798aaa0b8420eaf54a28573,Angelos Chalaris,2025-05-10T08:19:05Z,Make section folds 1-indexed,4,2,6
Chalarangelo/30-seconds-of-code,80685fc2b728c672c5ff6d3bc3d2039316e89120,Angelos Chalaris,2025-05-10T08:18:50Z,Add new terms,2,0,2
Chalarangelo/30-seconds-of-code,1f91cb3f91c2f0d8ef8d778688a00ceb4910557d,Angelos Chalaris,2025-05-10T06:59:52Z,Hide folded section label when expanded,16,1,17
Chalarangelo/30-seconds-of-code,fc50f63ae3d3ac78d0c906cbc53ed2361f5145b1,Angelos Chalaris,2025-05-09T17:54:47Z,Add folded section example,14,0,14
Chalarangelo/30-seconds-of-code,6ed0a0a6c094714f42998d61cb51137ed425dd68,Angelos Chalaris,2025-05-09T17:54:36Z,Style folded sections for code blocks,52,0,52
Chalarangelo/30-seconds-of-code,0060ba2357455386482f96b94faa465732a5c395,Angelos Chalaris,2025-05-09T17:00:23Z,Make code styles more lenient,1,1,2
Chalarangelo/30-seconds-of-code,b28ae0fe06f151e8b9a078dcaeb70c9c7ff30c59,Angelos Chalaris,2025-05-09T16:59:57Z,Use section-folding transformer,2,0,2
Chalarangelo/30-seconds-of-code,08a2313be3d5370d4a4b5cb2a8cfdcd9cd72f39e,Angelos Chalaris,2025-05-09T16:59:29Z,Add section folding trasnformer,137,0,137
Chalarangelo/30-seconds-of-code,80220eac4d9342995720d46963547054063d0834,Angelos Chalaris,2025-05-09T16:52:33Z,Add foldedSections to metadata extraction,3,0,3
Chalarangelo/30-seconds-of-code,70aed14382da28f4a82f2ce08eb5eeca8754d60d,Angelos Chalaris,2025-05-09T16:52:03Z,Add getMetaRangeBoundaries utility,23,0,23
Chalarangelo/30-seconds-of-code,8916649a125f8c5cfc1d0b7370f934472bd12ed0,Angelos Chalaris,2025-05-07T18:38:37Z,Add new cover assets,0,0,0
Chalarangelo/30-seconds-of-code,099a6458c93cb6c1b7a9a16921b40409178a523f,Angelos Chalaris,2025-05-07T15:53:06Z,Add a new update log,41,0,41
Chalarangelo/30-seconds-of-code,f5c1b338ac3c378c84141f5f346cbf9e20e3eddf,Angelos Chalaris,2025-05-07T15:36:12Z,Update SECURITY,2,2,4
Chalarangelo/30-seconds-of-code,ded89f3ff5e8930859df425510797618bb1fc600,Angelos Chalaris,2025-05-07T15:09:58Z,Add ESLint/Prettier config article,154,0,154
Chalarangelo/30-seconds-of-code,6c9ba41ef25eebdcbd31a0c076d6eeb02a170336,Angelos Chalaris,2025-04-20T08:46:05Z,Fix TF-IDF mistake  Closes #2109,1,1,2
Chalarangelo/30-seconds-of-code,58998a1eee04b628d2d794d8a6cddc3e53fe3585,Angelos Chalaris,2025-04-19T10:42:09Z,Add details tabbed content article,124,0,124
Chalarangelo/30-seconds-of-code,975546fdacd3987c382846b41f3f456f016b2ecb,Angelos Chalaris,2025-04-19T10:42:01Z,Fix excerpt,1,1,2
Chalarangelo/30-seconds-of-code,da44492c474ac6717afd1a6f2d1ac09ee1b4ebab,Angelos Chalaris,2025-04-19T10:24:55Z,Add details accordion,42,0,42
Chalarangelo/30-seconds-of-code,2174e4b74f53266d936d05f03688535c12a8227b,Angelos Chalaris,2025-04-19T09:55:35Z,Update nested-border-radius,49,1,50
Chalarangelo/30-seconds-of-code,cbf12251cdacd19fbe11a033c85f58a99cf209f1,Angelos Chalaris,2025-04-19T09:22:46Z,Add text centering technique comparison,67,0,67
Chalarangelo/30-seconds-of-code,04ae8372385703ba5e7bae5e36d83086f6221a0d,Angelos Chalaris,2025-04-19T08:26:35Z,Add content component creation utility,74,0,74
Chalarangelo/30-seconds-of-code,742524a6757216c288cbd3f04c0119230ef05b61,Angelos Chalaris,2025-04-19T08:05:14Z,Add CSS inset article,132,0,132
Chalarangelo/30-seconds-of-code,8043eac7e0ad5a9101a213805209f0a68ee7e1e6,Angelos Chalaris,2025-04-19T07:27:12Z,Add logical to physical properties in CSS,171,0,171
Chalarangelo/30-seconds-of-code,d90fe7c437bbbac006d808b9d320ec51086c74ac,Angelos Chalaris,2025-04-19T06:59:50Z,Add OPED about modularization,119,0,119
Chalarangelo/30-seconds-of-code,f2282f1c9bfdbd21c76d7dc96c5d108e46049dd6,Angelos Chalaris,2025-04-18T17:35:11Z,Add nullish coalescing assignment,19,1,20
Chalarangelo/30-seconds-of-code,8dd5c4e17a3fb4d6d331364dfdc8714cd573a264,Angelos Chalaris,2025-04-18T17:19:33Z,Update footer at the bottom article,13,2,15
Chalarangelo/30-seconds-of-code,b14814348d110bb35e7b7587b8b433826be22d1e,Angelos Chalaris,2025-04-17T12:30:54Z,Modernize transformAdmonition,15,13,28
Chalarangelo/30-seconds-of-code,39e4e58243a70665777864a5c457366b44a5b79a,Angelos Chalaris,2025-04-17T11:15:51Z,Add operator cheatsheet,323,0,323
Chalarangelo/30-seconds-of-code,d266042a97634738625db03e913186e0fd14f420,Angelos Chalaris,2025-04-17T11:15:42Z,Link spread articles,2,0,2
Chalarangelo/30-seconds-of-code,d8dd4b157b745b6316822d6953ff5a9c0b96c4e9,Angelos Chalaris,2025-04-17T10:50:11Z,Add additional reference to JS language,2,0,2
Chalarangelo/30-seconds-of-code,bb90ed91564b861e1b20d2f3880b582d6ce1d468,Angelos Chalaris,2025-04-17T10:37:54Z,Exclude embedded previews from figcaption centering,1,1,2
Chalarangelo/30-seconds-of-code,e49c4db0e7916cf555b1c6556cf81bcd71be44fd,Angelos Chalaris,2025-04-17T09:53:27Z,Add more highlights to the last article,10,10,20
Chalarangelo/30-seconds-of-code,46220568f7e9c92aee687fb8e294fb7dd4fd56d3,Angelos Chalaris,2025-04-17T09:42:13Z,Add web components article,304,0,304
Chalarangelo/30-seconds-of-code,40d897182813daa3f6ba8e2d1cf97e3b37893e9b,Angelos Chalaris,2025-04-17T09:42:02Z,Handle captioned images,12,0,12
Chalarangelo/30-seconds-of-code,3b0bd849b3e5071eb07db258f5c3f3f30d386e4d,Angelos Chalaris,2025-04-17T09:41:48Z,Add md to grammars,1,0,1
Chalarangelo/30-seconds-of-code,0a465c5795cb62225f9bf105f4a6638feb16d165,Angelos Chalaris,2025-04-17T07:50:23Z,Bump sharp to 0.33.5,126,195,321
Chalarangelo/30-seconds-of-code,6f172b24f542be8b64731d9711bbeff51d7fa945,Angelos Chalaris,2025-04-17T07:46:41Z,Migrate code to latest Sass  Use `sass-migrator`.,57,73,130
Chalarangelo/30-seconds-of-code,639c6369c6a221671bb198eebbfd7b981fd30feb,Angelos Chalaris,2025-04-17T07:28:59Z,Bump sass to 1.86.3,386,93,479
Chalarangelo/30-seconds-of-code,8db34cb17c9936a83a4a817f5bdcac93e6d92ae4,Angelos Chalaris,2025-04-17T07:23:42Z,Bump eslint-config-prettier to 10.1.2,6,5,11
Chalarangelo/30-seconds-of-code,2642d37513c628941d99df2c3c36ca5433bbc3e7,Angelos Chalaris,2025-04-17T07:22:41Z,Bump remark-rehype to 11.1.2,6,5,11
Chalarangelo/30-seconds-of-code,31924b1f71fbf5a0528e5b978c6dc2f32aea80bd,Angelos Chalaris,2025-04-17T07:21:43Z,Bump shiki to 3.2.2,64,51,115
Chalarangelo/30-seconds-of-code,55d8fd30de97960eeaa3a10bf70d1d48cccd5978,Angelos Chalaris,2025-04-17T07:18:59Z,Bump astro to 5.7.2,259,10,269
Chalarangelo/30-seconds-of-code,4482f3ce0c24bc0896a9a63eb067d19910e70486,Angelos Chalaris,2025-04-17T06:05:36Z,Update README.md  Signed-off-by: Angelos Chalaris <chalarangelo@gmail.com>,1,1,2
Chalarangelo/30-seconds-of-code,8479465938b186b46c8550c19527ef1149f1ca0b,Angelos Chalaris,2025-04-16T15:19:18Z,Add search collection,22,0,22
Chalarangelo/30-seconds-of-code,a46607bbd4467352d7b547fafcdd1a2387dc9c1d,Angelos Chalaris,2025-04-16T14:06:00Z,Add baseline-support to some articles,45,6,51
Chalarangelo/30-seconds-of-code,2475074de6bf799881321a35cd72568f1cce245b,Angelos Chalaris,2025-04-16T14:05:51Z,Make baseline-support span the entire width,3,0,3
Chalarangelo/30-seconds-of-code,b399ce4ccd0be3e1affce0666afafe4b485167d8,Angelos Chalaris,2025-04-16T13:26:21Z,Create baseline-support component,43,0,43
Chalarangelo/30-seconds-of-code,b6033ce946951d652ac6dca35533100b4528d6b6,Angelos Chalaris,2025-04-16T12:40:09Z,Fix preview blocks,6,0,6
Chalarangelo/30-seconds-of-code,dc52bcd484c907a6befeef13ecc38217560f844a,Angelos Chalaris,2025-04-16T12:32:00Z,Make latex-expression GFM-compliant,70,5,75
Chalarangelo/30-seconds-of-code,0699389b30bb49f038f03383a6f41e56308a0b11,Angelos Chalaris,2025-04-16T12:08:42Z,Add highlighting to code in some recent articles,31,29,60
Chalarangelo/30-seconds-of-code,94c912d74c8c9ea32fbd20b02feb8574dbdc5de6,Angelos Chalaris,2025-04-16T10:59:14Z,Add additional test cases,19,1,20
Chalarangelo/30-seconds-of-code,23a7938987790450e01bc09464f12c3f71843fac,Angelos Chalaris,2025-04-16T10:59:01Z,"Restructure line higlight styles  Remove styles from global tokens. Set customizable, reusable styles for highlights. Add support for `ins` and `mark`. Move all code styles, except tokens into `_code.scss`",61,21,82
Chalarangelo/30-seconds-of-code,f736a8c747d3c6c7627405415b048423e6976ee8,Angelos Chalaris,2025-04-16T10:57:26Z,Add support for ins/del line highlights,52,15,67
Chalarangelo/30-seconds-of-code,372c42aa342f9b235a09b9f259f47a2f077581e2,Angelos Chalaris,2025-04-16T10:57:07Z,Adjust line highlighting  Add support for labels and use semantic HTML elements (`mark`).,81,13,94
Chalarangelo/30-seconds-of-code,4be9a58f8da5ced459f9bf7fa046c63f5834087d,Angelos Chalaris,2025-04-16T08:46:04Z,Handle escapes in range labels,21,9,30
Chalarangelo/30-seconds-of-code,6b1ee46326b5b4349c2cd8cfbf849555d9b5a20e,Angelos Chalaris,2025-04-14T19:48:43Z,Rename description to label,21,24,45
Chalarangelo/30-seconds-of-code,ef6edcd1871e25da8afba41bcb1a1a83edf98371,Angelos Chalaris,2025-04-14T19:47:34Z,Fix handling of special characters in range descriptions,140,52,192
Chalarangelo/30-seconds-of-code,66636e6aa399e9d2aa0146d3f957a2fdf0faf9cc,dependabot[bot],2025-04-12T19:27:56Z,Bump vite from 6.2.5 to 6.2.6 (#2107)  Bumps [vite](https://github.com/vitejs/vite/tree/HEAD/packages/vite) from 6.2.5 to 6.2.6. - [Release notes](https://github.com/vitejs/vite/releases) - [Changelog](https://github.com/vitejs/vite/blob/v6.2.6/packages/vite/CHANGELOG.md) - [Commits](https://github.com/vitejs/vite/commits/v6.2.6/packages/vite)  --- updated-dependencies: - dependency-name: vite   dependency-version: 6.2.6   dependency-type: indirect ...  Signed-off-by: dependabot[bot] <support@github.com> Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>,3,3,6
Chalarangelo/30-seconds-of-code,dda86b50796ba07ffad03fd38edc4589c1e9a1d2,Angelos Chalaris,2025-04-12T16:56:34Z,Add support for line highlights,65,6,71
Chalarangelo/30-seconds-of-code,b83f3a3c256e550cbec2b803ce59c644f8aaa85e,Angelos Chalaris,2025-04-12T16:56:09Z,Move inline code padding to the line level,15,3,18
Chalarangelo/30-seconds-of-code,c22a7ca6781f1b6ff1fbdded4cdd50d2a34b5441,Angelos Chalaris,2025-04-12T16:54:24Z,Add light code background token,2,0,2
Chalarangelo/30-seconds-of-code,e8423cceb7b0c990d532d13d3350fb6801980df4,Angelos Chalaris,2025-04-12T16:32:24Z,Update color swatches transformer,4,6,10
Chalarangelo/30-seconds-of-code,6abfd363cd3aab67d43cda834994fd05dee0ff79,Angelos Chalaris,2025-04-12T16:18:08Z,Fix sass import  `import sass from 'sass'` is deprecated.,1,1,2
Chalarangelo/30-seconds-of-code,e6f6bf9481e4fffe463f730dc3ea6db6a5c84896,Angelos Chalaris,2025-04-12T16:02:35Z,"Fix a potential bug with duplicate segments  However improbable, the previous code would fail if two segments were the exact same.",4,7,11
Chalarangelo/30-seconds-of-code,1bbc0f06bdf46fd1a30ebc0241f828974ec9bfb5,Angelos Chalaris,2025-04-12T16:00:57Z,Use new meta parsing strategy for tites,14,4,18
