repo,sha,author,date,message,additions,deletions,total_changes
donnemartin/system-design-primer,eaa447cc39d124a52eb31cf0a22ef9b3c1d3bba4,SATO Yusuke,2019-12-09T03:35:44Z,ja: Fix mistranslation in SQL tuning section (#305),11,11,22
donnemartin/system-design-primer,3ea0b15b5088483d1e5d77196aacee1c15306cb6,Brandon,2019-12-09T03:34:17Z,zh-Hans: Change translation in SQL tuning (#318),1,1,2
donnemartin/system-design-primer,fdba2a2586a30b78249e5daba8a807ee532b0af9,Duy Nguyen Hoang,2019-11-03T10:56:24Z,Add API security checklist (#328),1,0,1
donnemartin/system-design-primer,7d4a13d8a28bc52178f0e25819128fabd505d4bb,SATO Yusuke,2019-08-13T23:51:20Z,ja: Fix translation in Service Discovery section (#308),1,1,2
donnemartin/system-design-primer,3e55f5bd39811688cc1468afa194aea4797b0b08,SATO Yusuke,2019-08-13T23:50:53Z,ja: Fix translation in “Disadvantage(s): load balancer” (#307),1,1,2
donnemartin/system-design-primer,4bef27e60ad8379973b433fdae30d72ecd49e254,SATO Yusuke,2019-08-13T23:50:09Z,"ja: Fix translation in ""Anki flashcards"" (#306)",1,1,2
donnemartin/system-design-primer,9dc60cff3a44815bc2f22497b66d815378f21533,SATO Yusuke,2019-08-05T00:30:53Z,JA: Fix mistranslation in Federation section (#303),1,1,2
donnemartin/system-design-primer,eef185e97e21eb969e5c2af9ccdf5c385296d5de,Donne Martin,2019-08-03T14:08:18Z,Merge pull request #302 from satob/ReverseProxy,1,1,2
donnemartin/system-design-primer,041c42f2e42987b9cccbdb8252a2121bc53d0f23,Donne Martin,2019-08-03T14:07:59Z,"ja: Fix translation in horizontal scaling section (#301)  * JA: Fix mistranslation in Horizontal scaling section  - The Japanese translation is ambiguous about “vertical scaling” means scaling out or scaling up. - The word “expensive” is missing in the Japanese translation.  * ja: Fix mistranslation in ""Horizontal scaling""",1,1,2
donnemartin/system-design-primer,edbe857b7b743425c1ea74f3cb294c558a551243,SATO Yusuke,2019-08-03T14:07:34Z,JA: Fix mistranslation in Push CDNs section (#300),1,1,2
donnemartin/system-design-primer,b4135dd6b2f13ad24ec15349fec96559289f55c4,SATO Yusuke,2019-08-03T14:06:57Z,JA: Fix mistranslation in Weak consistency section (#299),2,2,4
donnemartin/system-design-primer,78d15fd16a75ea55d9071f7f038238db1668ba34,SATO Yusuke,2019-07-26T15:22:56Z,"ja: Fix mistranslation in ""Horizontal scaling""",1,1,2
donnemartin/system-design-primer,109235b486ab5dac804d54d85e6b35eb35606a46,SATO Yusuke,2019-07-10T15:13:11Z,"JA: Fix mistranslation in Reverse proxy (web server) section  - Fix mistranslation of parallel structure. (not information/blacklist/limit, but hide/blacklist/limit)",1,1,2
donnemartin/system-design-primer,f78db9e5b0b4b3ddbb05d59541e24f642e0bedba,SATO Yusuke,2019-07-08T15:57:34Z,JA: Fix mistranslation in Horizontal scaling section  - The Japanese translation is ambiguous about “vertical scaling” means scaling out or scaling up. - The word “expensive” is missing in the Japanese translation.,1,1,2
donnemartin/system-design-primer,c65a721b41e79506656d8c6d0c1f9256606c0143,Yuya Ma'emichi,2019-07-06T15:07:13Z,ja: Fix typo of Big-O notation in KVS section (#292),1,1,2
donnemartin/system-design-primer,33431e61a9e6a636c902298fe3629da3a34c3c66,Kevin Xu,2019-06-16T15:21:21Z,zh-Hans: Translate Pastebin solution (#273),331,1,332
donnemartin/system-design-primer,9ce0e9d734213807364831743b8b498607b3e46a,Donne Martin,2019-05-31T00:25:26Z,Add Hebrew translation link (#286),4,4,8
donnemartin/system-design-primer,a95a2937bcd56569f8653ae71fb0b691d9a21481,Donne Martin,2019-05-14T01:56:36Z,Update language lists in translations (#280),4,2,6
donnemartin/system-design-primer,dd15249b65cdfe907706a4b87252af5a0737aab6,minhaz,2019-05-12T11:19:23Z,Add availability in numbers section (#237),47,0,47
donnemartin/system-design-primer,55d09f611d6c5ab1463365cb3079c35b13c5d700,Simon Knott,2019-05-12T10:21:14Z,Add Ebook generation script (#207),164,120,284
donnemartin/system-design-primer,0022c9708e752c92a1d6686a0f8352110e4fc40e,Sébastien Puyet,2019-05-11T16:42:58Z,Translate language list (#252),1,1,2
donnemartin/system-design-primer,116634f5b34a6f5c7eae61188045b717e32233e2,Manas Karekar,2019-05-07T10:24:41Z,Enable syntax highlighting in all python code snippets (#268),30,30,60
donnemartin/system-design-primer,8b04d4d5fe64dfcd0bcf67b1f29b42477686737f,leontyr,2019-05-07T10:22:12Z,Update HDFS design link to the latest version (#275),1,1,2
donnemartin/system-design-primer,1a9eefe629c6cc14ddc7c45eabc18956dd3e75ac,Donne Martin,2019-04-10T00:46:59Z,"Add article link: How Twitter Handles 3,000 Images/sec (#124)",1,1,2
donnemartin/system-design-primer,fda859e4a407ac6071f9856118be2c35331b5c2d,Sean Han,2019-03-18T00:55:19Z,Fix broken SQL link in Scaling AWS exercise (#258)  Fix broken SQL link in Scaling AWS exercise,1,1,2
donnemartin/system-design-primer,82d80a08a0f6bbfe192eb0f4d26899658d869098,Manas Karekar,2019-03-04T03:28:43Z,Enable Python syntax highlighting in Pastebin sample code (#257),1,1,2
donnemartin/system-design-primer,38d18fb62b8608eb64d9d3409ac0645fbf7248a3,yiksanchan,2019-02-28T11:55:50Z,Update document-store to document store (#255),2,2,4
donnemartin/system-design-primer,e276822d72c95b555f8146a845bcff862d4b321a,glusa8,2019-02-11T10:48:36Z,Fix typo in Twitter timeline and search solution (#251),1,1,2
donnemartin/system-design-primer,970d006ff5fe8976849fb575cb07266a0f92a29e,glusa8,2019-02-03T12:35:24Z,Fix grammar in document store section (#247),1,1,2
donnemartin/system-design-primer,1144b8ef4c441af73f7cbfd51f56b8eb62350a66,Guo,2019-01-20T19:59:42Z,zh-Hans: Fix typo (#246),1,1,2
donnemartin/system-design-primer,9843e649cf006e04120c532d045ab073901e3825,Juan Eugenio Abadie,2019-01-05T17:20:17Z,Add missing word in cache write through discussion (#245),1,1,2
donnemartin/system-design-primer,75298db50d39965748a251168b92547fdc08c8b1,Donne Martin,2018-12-28T00:39:11Z,Add Bengali translation link (#242),1,1,2
donnemartin/system-design-primer,6a57d065a7524ec064afdf957592f500927a34e5,Saurav,2018-12-19T02:17:00Z,Fix #228: Address mutex latency discrepancy (#233),4,4,8
donnemartin/system-design-primer,02c0827a4e199498e268c6cbba27eb6fe5072d9c,Chang Liu,2018-11-14T01:23:21Z,Add Link: A 360 Degree View Of The Entire Netflix Stack (#229),1,1,2
donnemartin/system-design-primer,96ec8d5fc0f5f4d86df36796d4504427fa879168,reiscigit,2018-10-31T22:34:52Z,zh-TW: Update index anchors (#227),20,20,40
donnemartin/system-design-primer,2269bf79946f41d77a4343999ffd5be65020f29a,Masao,2018-10-26T00:20:26Z,ja: Fix typo (#226),7,7,14
donnemartin/system-design-primer,9d0316ff6bf5aef916bc13b9d0216dfc0a0b50fc,Michael de Cardery,2018-10-11T01:13:42Z,Update Scalability for Dummies link (#224),4,4,8
donnemartin/system-design-primer,8437d77565d3cc39c6661be5edda4549bf27e228,Pramod Gupta,2018-10-01T00:38:28Z,Resolve #214: Add reference links to message queues section (#218),4,4,8
donnemartin/system-design-primer,eb9107232c2f0cd6a9c3d82d531cad3725e02ffa,Donne Martin,2018-09-24T00:12:12Z,Update README intro (#216),1,1,2
donnemartin/system-design-primer,74e0e9b3709627f07eb61d3d7ea2936858954a2e,brunoffsp,2018-09-19T00:10:26Z,Update Cassandra architecture links (#213),2,2,4
donnemartin/system-design-primer,c816b4137f69574de31975c87ca8db918d9dc399,dajiao007,2018-09-16T07:48:51Z,zh-Hans: Update translation (#209),4,4,8
donnemartin/system-design-primer,203bc822d59c623ebab7c57dd2c27c396e8c9050,Xu,2018-09-15T07:29:03Z,zh-Hans: Update translation (#212),1,1,2
donnemartin/system-design-primer,b7037c02d7686a606b7c1af285ff4884514bee18,hi大头鬼hi,2018-09-14T21:10:39Z,zh-Hans: Fix translation (#208),1,1,2
donnemartin/system-design-primer,4c37b06dda0645d4027fb91f0c6e89cddaf2df2d,Fabrizio Cucci,2018-09-08T00:47:43Z,Fix typo in Design Pastebin.com exercise (#210),1,1,2
donnemartin/system-design-primer,e472695b77fe35ced7e0925b8d62a5d83057fa06,dvanbrug,2018-09-02T18:10:42Z,Fix #126: Update link to Anki decks (#206),3,3,6
donnemartin/system-design-primer,cac4d754ef74070d5c395c980443192df9ca83d6,Karoliina Oksanen,2018-08-29T00:56:38Z,Fix broken links (#204),10,11,21
donnemartin/system-design-primer,cc5d862a87821dc27b1ce5b3ee0edb9d0fd4dd23,Varun,2018-08-24T06:24:59Z,Fix typo in CAP theorem section (#205),1,1,2
donnemartin/system-design-primer,ab5fbebd6a478e8b84e9c231433db22c95606155,Fabrizio Cucci,2018-08-20T04:38:43Z,Update Twitter/Facebook exercise description (#202),1,1,2
donnemartin/system-design-primer,5a23f6b99261319db4c4bbd3bb206ca0dabb56c7,meteor,2018-08-14T02:32:16Z,zh-Hans: Fix typo: 'Twitter' (#200),1,1,2
donnemartin/system-design-primer,1f939ec351014cbb84846cd5c9afc1531823f07a,Narendra Choudhary Legha,2018-08-13T00:49:30Z,Resolve #195: Fix broken GitHub URLs (#199),5,5,10
donnemartin/system-design-primer,ffbcd9a381ad812b3fcfc06a9deac6b14ba0e754,Ali,2018-08-09T12:01:27Z,Fix wording in call center solution (#197),2,2,4
donnemartin/system-design-primer,f5dde5faad2c057e2bc07f02257cf020fe533d5b,hekra01,2018-08-07T01:24:59Z,Fix error in Twitter timeline solution (#196),1,1,2
donnemartin/system-design-primer,cd7ac6d2d0786f26e372befd5f3dcd4b1396f72d,Girish Raman,2018-08-05T13:52:03Z,Fix broken URL (#194),1,1,2
donnemartin/system-design-primer,9c4c603b8ff15289aa715d07dafdea3b7d2dc8cd,Donne Martin,2018-08-01T22:18:41Z,Add Thai translation link (#190),1,1,2
donnemartin/system-design-primer,c8392e3cb1a39217340f22e7a672343b2eed8c34,Donne Martin,2018-07-30T02:05:41Z,Add German translation link (#188),1,1,2
donnemartin/system-design-primer,f350860cdc14c7dc7b3deb4e1144bd3fb805cf4e,Igor Zboichik,2018-07-25T01:55:54Z,Fix broken links (#180),15,15,30
donnemartin/system-design-primer,136c0b9e17f412d9451b874a6f5016e46d46cdbe,Kevin Vandenborne,2018-07-23T06:13:03Z,Fix typo in LRU cache solution (#182),1,1,2
donnemartin/system-design-primer,bda2a5f93c9245204c6d039fd6a382589d641a01,Davis,2018-07-20T04:46:35Z,zh-TW: Improve translations (#176),4,4,8
donnemartin/system-design-primer,924570e4cbc80ea588d7206e2bc50b4aba2b20a9,cclauss,2018-07-19T06:09:09Z,Add newlines - PEP8 style (#173),3,1,4
donnemartin/system-design-primer,17530912ac8a944c593457a488b547d0ff0cf32f,Donne Martin,2018-07-18T04:58:14Z,Add Arabic translation link (#177),1,1,2
donnemartin/system-design-primer,e46d72a1203423d281f2cfaef1aefc0044a542e2,Yusuke Otsuka,2018-07-15T00:05:15Z,ja: Swap VARCHAR and CHAR translation error (#169),1,1,2
donnemartin/system-design-primer,e116bd75fca589f0201fae062f94bf991298cd7b,cclauss,2018-07-15T00:01:57Z,Fix #148: Add State(Enum) to social_graph_snippets.py (#167),6,0,6
donnemartin/system-design-primer,9069993cc023cf3af333f1fe249b34e7505f0305,breakliu,2018-07-13T11:32:14Z,zh-Hans: Fix PostgreSQL typo (#166),1,1,2
donnemartin/system-design-primer,d832db4ac26135bd979168f470906c8fefec3346,Nikolas Kanakis,2018-06-29T03:18:11Z,Replace broken SQL tuning links (#163),2,2,4
donnemartin/system-design-primer,6f135048951378f083649bb3a09729124d31da51,yangyangyang,2018-06-16T05:30:42Z,zh-Hans: Fix typo (#161),1,1,2
donnemartin/system-design-primer,ad40b8e649e0db50959b7f6714536f7cba6189fe,cclauss,2018-05-23T03:15:42Z,Change variable seller to category in Mint solution (#159),1,1,2
donnemartin/system-design-primer,a36048346e29a8ed866ff3dd79cabfbb1af3b692,cclauss,2018-05-07T01:26:01Z,Add missing enum imports (#157),6,2,8
donnemartin/system-design-primer,4a7d2e45251750c9c7a35f70f2bdba3410510695,cclauss,2018-05-07T01:25:31Z,Adding missing self variable (#158),1,1,2
donnemartin/system-design-primer,a70a8f3a04c3b51cade0b8de2b43de545f6e9471,Anton Hulikau,2018-04-26T01:22:26Z,Fix dict KeyError (#153),2,2,4
donnemartin/system-design-primer,e50e2007f6442dc797088d6d6d283613226d406d,Anton Hulikau,2018-04-26T01:22:05Z,Fix dict KeyError (#152),2,2,4
donnemartin/system-design-primer,fb6624215ada772cc09ac549ab42f56f55453b8d,cclauss,2018-04-26T01:19:04Z,Fix coding errors (#149),5,5,10
donnemartin/system-design-primer,bb49172d9235c426d3559972d9926a769b0ee093,KUAN Hsuan-Tso,2018-04-11T00:28:15Z,zh-TW: Fix comment format (#155),1,1,2
donnemartin/system-design-primer,1b339dbddeb1b3ec80d8d20a7f18f34cb268d15a,cclauss,2018-04-09T00:25:11Z,Change LARGE to VehicleSize.LARGE in parking lot solution (#146),2,2,4
donnemartin/system-design-primer,ea262de564f8ab749e47960764a63a4cd7d48df4,cclauss,2018-03-24T23:38:34Z,Add deque import to Social Graph solution (#147),2,0,2
donnemartin/system-design-primer,b156e48e4b1f515694f16bd29293ed6c28b8ad18,cclauss,2018-03-18T13:21:52Z,Add missing self variables to Deck of Cards solution (#145),3,3,6
donnemartin/system-design-primer,0178943013f08cfc2a5c083e5d39be70ba72bbdc,cclauss,2018-03-18T13:19:08Z,Add missing colons to class methods (#143),2,2,4
donnemartin/system-design-primer,38a93dc190092d20a95f7485fbe1d3735a53d716,Donne Martin,2018-03-08T01:38:49Z,Add Spanish translation link (#142),1,1,2
donnemartin/system-design-primer,e53b20b5e5a912d2c3cc65a92962fd050312fdd0,Robert,2018-03-08T01:37:45Z,zh-Hans: Fix typos (#141),7,7,14
donnemartin/system-design-primer,f099a0ad3f3e6ac16727bc29e77d1e3ac8d40e22,cclauss,2018-03-07T00:37:46Z,Convert all .py files to be valid Python (#98),78,39,117
donnemartin/system-design-primer,3ca1f1d0d2f3b7e1bb76209ed129969f281463e2,Donne Martin,2018-03-06T01:29:07Z,Add Greek translation link (#140),1,1,2
donnemartin/system-design-primer,b566126bab6a28bb6501b7b282100113659844db,kevingo,2018-03-04T19:14:45Z,zh-TW: Add proper line break to links (#139),16,16,32
donnemartin/system-design-primer,c3c59c93a122452ddb60b604022ff3c209f208f5,kevingo,2018-02-28T02:41:23Z,Add Traditional Chinese translation (#133),1787,1,1788
donnemartin/system-design-primer,8744c037908dfe7c6b0ca784a8c738163c4795bc,Chang Liu,2018-02-27T03:45:52Z,Merge branch 'master' into add-twitter,35,35,70
donnemartin/system-design-primer,f952d6addc44e0bb7edb2cdee84245d41d7de882,George Javakhidze,2018-02-27T02:28:04Z,Update re:Invent url (#137),18,18,36
donnemartin/system-design-primer,2e1627e0da0a8600ec0c67c9ba6861414cf1cbdf,Donne Martin,2018-02-23T03:49:17Z,Update contributing guidelines - PR squash (#135),1,0,1
donnemartin/system-design-primer,8b29a8551027e8f4b70328a0f6dc5168f56a811e,Chang Liu,2018-02-16T01:37:45Z,Add Facebook Live Streams (#125),1,1,2
donnemartin/system-design-primer,f6b7d3c8c07ead00388d3bb87d74811c04e2fe92,Christopher,2018-02-08T00:57:00Z,Update master-slave section anchor (#129),4,4,8
donnemartin/system-design-primer,ca674d8bb572db5344e323d4cb9c33502000c314,Chang Liu,2018-02-02T23:08:50Z,Add Scaling Uber in Company Architecture (#123),1,1,2
donnemartin/system-design-primer,017884eaf946d26e368882a7cb4a4bc9f2732484,Donne Martin,2018-01-24T05:26:59Z,Add Vietnamese translation link (#128),1,1,2
donnemartin/system-design-primer,90b1bc4eaf67042be7d15ed2fa457f31c6cb536a,Chang Liu,2018-01-21T16:54:59Z,Add Netflix in Company Architectures (#122),1,0,1
donnemartin/system-design-primer,f4fed1881432f98eb064ff541b2ec61777df8e0f,fluency03,2018-01-06T13:06:49Z,"add Twitter Handles 3,000 Images Per Second",1,1,2
donnemartin/system-design-primer,9481662a171eaa7701ed35f3704e5317bdcdede9,Donne Martin,2018-01-06T00:25:20Z,Make some minor wording/formatting changes (#120),8,10,18
donnemartin/system-design-primer,7310acfbaee9e583a55bfd596f6ed52af22fff92,Koudai Sakabe,2017-12-08T01:18:26Z,ja: Fix typo (#119),1,1,2
donnemartin/system-design-primer,7bd31dcd1787299909229b7803afa5ff9e775807,Donne Martin,2017-12-03T12:09:41Z,Update Japanese translation link (#118),1,1,2
donnemartin/system-design-primer,7dfeae60acb2f6394dff00da0cf56bb6b154999c,yutaka kobayashi,2017-12-02T01:15:57Z,Add Japanese Translation (#114),1787,0,1787
donnemartin/system-design-primer,d62b4990137ab0b063427941e548f87f7ee8839c,Tony Yao,2017-11-30T01:12:15Z,Correct Redis list structure in Twitter solution (#116),1,1,2
donnemartin/system-design-primer,f631baaef3c2e1f50e929e11bf599bb82974c07d,Donne Martin,2017-11-03T00:03:29Z,Add Persian translation link (#115),2,2,4
donnemartin/system-design-primer,6c4c2abe00b13a63a823f5137488b555a84c4642,Bryan Jennings,2017-10-25T01:05:59Z,Simplify logic for is_ace and is_face_card in deck of cards solution (#113),2,2,4
donnemartin/system-design-primer,2aa2166b2abea9976f2c3326bd862236b37a4e7d,Donne Martin,2017-10-14T00:26:47Z,Add Korean translation link (#111),1,1,2
donnemartin/system-design-primer,a2d0a3dc5f69d43f10bcaede6dedd549f4f65cb0,Rishabh Maurya,2017-10-09T00:52:44Z,Add API rate limiter design link (#108),1,0,1
