repo,sha,author,date,message,additions,deletions,total_changes
trimstray/the-book-of-secret-knowledge,201b76eab34d76c63c5a980935b7064f0d73aed3,trimstray,2022-02-08T14:41:57Z,uncommited changes - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,4b064d005fcbb912d11901eb1a9d2ae90867d5d0,pratik-devkota,2021-12-11T02:16:04Z,Update README.md  Change privacytools.io to privacyguides.org. The team has been renamed as such which's described along with the reasons in their blog (url: https://privacyguides.org/blog/2021/09/14/welcome-to-privacy-guides/).,1,1,2
trimstray/the-book-of-secret-knowledge,c6e89e29c3a07e1d3a4917c5f7287aefc10b2245,jcamiel,2021-11-28T18:16:27Z,Add Hurl to CLI tools - signed-off-by: jcamiel <jeanchristophe.amiel@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,078b28923b7b7c5200909612c7d10f485f363a8d,crypt0rr,2021-10-20T10:36:31Z,Added TLScan - signed-off-by: crypt0rr <57799908+crypt0rr@users.noreply.github.com>,1,0,1
trimstray/the-book-of-secret-knowledge,0136dc4f04d438114a11572bc0b1eea562d54721,crypt0rr,2021-10-20T10:30:37Z,Added vaultwarden - signed-off-by: crypt0rr <57799908+crypt0rr@users.noreply.github.com>,1,0,1
trimstray/the-book-of-secret-knowledge,c00c09de7439aba1e0070fc9f2693665bf0f6e65,crypt0rr,2021-10-20T09:35:25Z,Added ssl-cert-check - signed-off-by: crypt0rr <57799908+crypt0rr@users.noreply.github.com>,1,0,1
trimstray/the-book-of-secret-knowledge,f4466341f4869f74a7d598d7c3980dce38372940,Groosg,2021-10-02T03:06:39Z,remove extra line - signed-off-by: Groosg <filibert.groosg@gmail.com>,0,1,1
trimstray/the-book-of-secret-knowledge,e2f7b3dfa30165352b3b5740b948ae1ab027b907,Groosg,2021-10-02T03:02:40Z,add Haskell Dockerfile Linter - signed-off-by: Groosg <filibert.groosg@gmail.com>,2,0,2
trimstray/the-book-of-secret-knowledge,8e9927d905cfc3b7230cd9b74091740c8c9428a3,oSumAtrIX,2021-09-20T22:23:55Z,"Add Web Skills to section ""All-in-one"" in chapter ""Manuals/Howtos/Tutorials""",1,0,1
trimstray/the-book-of-secret-knowledge,36c7bd7e0626d39ad148eaeb84929d34837dfc9a,Josiah Smith,2021-09-07T19:19:01Z,Update README.md  Added InQuest Labs.  labs.inquest.net,1,0,1
trimstray/the-book-of-secret-knowledge,7fcde29b809cff193cdf9c12a1b492aa3e33858b,trimstray,2021-08-18T12:06:24Z,add 'Object Identifiers' from OpenSSL - signed-off-by: trimstray <trimstray@gmail.com>,44,0,44
trimstray/the-book-of-secret-knowledge,dae3039b2b181ee5891f928b018960378da1fdee,trimstray,2021-08-18T11:17:58Z,add 'Object Identifiers' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,6a4adcbafa3db7b655b90826278c83b7b80a202e,Snickasaurus,2021-08-06T04:54:01Z,Merge pull request #1 from Snickasaurus/add-dnstwist  Added dnstwist,1,0,1
trimstray/the-book-of-secret-knowledge,87fea0a070b66db7b39e12ec05eab14f6df5436d,Snickasaurus,2021-08-06T04:51:47Z,"Added dnstwist  Added link to dnstwist under ""Network (DNS)"".",1,0,1
trimstray/the-book-of-secret-knowledge,f8a994327e0f76caf13a64d6cff90849668394a2,Gabriele N. Tornetta,2021-07-16T22:42:52Z,Add Austin  Austin is a Python frame stack sampler for CPython that can be used to extract profiling data from a Python application with zero instrumentation and minimal impact.,1,0,1
trimstray/the-book-of-secret-knowledge,e7e34de14bbb22c8f9eda3363f9beee6e11f99c2,trimstray,2021-07-13T10:46:44Z,fix typo (url) - signed-off-by: trimstray <trimstray@gmail.com>,1,1,2
trimstray/the-book-of-secret-knowledge,db69c2c12ca25940e1d2d68e57d2cfcb5480a404,Michał Ży,2021-07-13T10:40:09Z,Merge pull request #219 from Meir017/patch-1  Add mssql-cli,1,0,1
trimstray/the-book-of-secret-knowledge,524ee94bfc84a68add147a8441e6a9380643438c,Michał Ży,2021-07-13T10:39:29Z,Merge pull request #220 from camilonova/patch-1  Fixes typo,1,1,2
trimstray/the-book-of-secret-knowledge,6d226648d9898d58bdb0f1186798e7914156f6d0,Michał Ży,2021-07-13T10:38:49Z,Merge pull request #222 from Alekhine51/master  Add Socat and Cutter,2,0,2
trimstray/the-book-of-secret-knowledge,dc9d28e750023cfb005a374e9706b31ec58388d3,Michał Ży,2021-07-13T10:38:37Z,remove libera.ch,0,1,1
trimstray/the-book-of-secret-knowledge,7c6ba1d7f444f048611c0e825690bc058ef5efda,Michał Ży,2021-07-13T10:33:26Z,Merge pull request #223 from lucasgonze/master  Delete fakeface - fixes #216,0,1,1
trimstray/the-book-of-secret-knowledge,5c4642ae728a4ee162a5f6a2338afd78981f642a,lucasgonze,2021-07-13T02:24:03Z,Delete fakeface - fixes #216,0,1,1
trimstray/the-book-of-secret-knowledge,f911680d0cb356c4822dd01b6e5bf8bee35923fd,Camilo Nova,2021-07-05T14:36:05Z,Fixes typo,1,1,2
trimstray/the-book-of-secret-knowledge,1349a53f47ba2b013b29cf7c4de63148365e4715,Meir Blachman,2021-07-05T05:06:42Z,Add mssql-cli,1,0,1
trimstray/the-book-of-secret-knowledge,e264cf71fc8c8b3d5f41ae336e5ab279eec370e5,Sualeh Fatehi,2021-07-01T19:50:00Z,Add a link to SchemaCrawler,1,0,1
trimstray/the-book-of-secret-knowledge,eca4819168350065d84f7b05cd10b861fa4bbd81,Pablo Lecolinet,2021-06-29T12:39:06Z,Add PEASS,1,0,1
trimstray/the-book-of-secret-knowledge,1392e4b5bbfb0404c71f5c2453cde00060cb4124,Tom Stoneham,2021-06-27T16:49:11Z,Remove Triple DES from OpenSSL section,2,2,4
trimstray/the-book-of-secret-knowledge,419262f01dbb480d3134825835e744b2ad12082c,fuzzfree,2021-06-27T15:15:25Z,Add mRemoteNG in CLI,1,0,1
trimstray/the-book-of-secret-knowledge,13991e83adee30a4125e7944abe5682ff75d50da,Alekhine51,2021-06-26T22:42:40Z,"Update README.md  Added Cutter to Pentest tools, and added Socat to network tools.",3,0,3
trimstray/the-book-of-secret-knowledge,107aa96c77068edf208918e24d8148e1497186b0,villu164,2021-06-26T18:20:44Z,"Update README.md  The original link seems to be dead, reverting to wayback machine",1,1,2
trimstray/the-book-of-secret-knowledge,41651e4bd80feb43ec7830d877ccd6f3e9ea1cba,Bunkerity,2021-06-08T06:41:11Z,remove typo I made by mistake,1,1,2
trimstray/the-book-of-secret-knowledge,0512dcdc493dc16605ca286441b0169923579340,Bunkerity,2021-06-07T12:42:57Z,Add bunkerized-nginx,2,1,3
trimstray/the-book-of-secret-knowledge,859063552d0a42eaea6e2b104b29a3070ac0fa77,trimstray,2021-05-18T11:29:25Z,add 'KONTRA' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,bca31ece702e693673626f7987c6e55f2ddab3b5,trimstray,2021-05-13T16:54:06Z,minor updates (fix typos) - signed-off-by: trimstray <trimstray@gmail.com>,12,12,24
trimstray/the-book-of-secret-knowledge,89b9b846be4b6c6161d2ca61335baf588e80ae43,trimstray,2021-05-13T16:44:02Z,fix typo - signed-off-by: trimstray <trimstray@gmail.com>,1,1,2
trimstray/the-book-of-secret-knowledge,df93f878bc041b56859c774658ba7da304b80050,trimstray,2021-05-13T16:42:05Z,remove 'Support' chapter - signed-off-by: trimstray <trimstray@gmail.com>,0,4,4
trimstray/the-book-of-secret-knowledge,74bd0307b9c92d410e7d331ef15d900f51e686e8,mxyz,2021-05-13T16:38:30Z,Merge pull request #195 from Luci-d/patch-1  Updated with new search engine,1,0,1
trimstray/the-book-of-secret-knowledge,54f1ecaecb6afc41854cfbcbc01ac5fb8301d403,mxyz,2021-05-13T16:38:05Z,minor update,1,1,2
trimstray/the-book-of-secret-knowledge,98401726568ada6d4c24371045325bb77e0bbf86,mxyz,2021-05-13T16:28:56Z,Merge pull request #203 from jony4/patch-1  add Alacritty,1,0,1
trimstray/the-book-of-secret-knowledge,4208a50ee7fab77a85ae98ed0d050ce930ab70e7,mxyz,2021-05-13T16:28:46Z,fix typo,1,1,2
trimstray/the-book-of-secret-knowledge,a87d2ad87bd6619056962ee878c2932993ccd570,mxyz,2021-05-13T16:27:02Z,Merge pull request #205 from Himura2la/patch-1  Replace a paid password manager with the free software,1,1,2
trimstray/the-book-of-secret-knowledge,563a0b390330712b7121d41d44a9efffa88d0c50,Himura Kazuto,2021-05-13T07:26:12Z,Replace a paid password manager with the free software,1,1,2
trimstray/the-book-of-secret-knowledge,cda63008a25ed8825e49934b34fe373791a02b71,Jony4,2021-05-08T23:01:51Z,"add Alacritty  Alacritty is A fast, cross-platform, OpenGL terminal emulator",1,0,1
trimstray/the-book-of-secret-knowledge,abb586b22a2016fd2d1d4e3e4ef4aac018f29961,trimstray,2021-04-29T09:51:25Z,add 'macos_security' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,8c032c182c0331b58d58f28ffca477362eaf02b4,trimstray,2021-03-31T13:58:42Z,add 'HolyTips' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,3ed1274b10154517a96c40b4eaf9d61c23ccfa3c,trimstray,2021-02-25T06:44:46Z,Merge branch 'master' of github.com:trimstray/the-book-of-secret-knowledge into develop - signed-off-by: trimstray <trimstray@gmail.com>,6,0,6
trimstray/the-book-of-secret-knowledge,73a4a0c0b7d03f051954e1f69b7254dbff7c7448,trimstray,2021-02-25T06:43:52Z,Merge pull request #197 from cherkavi/patch-1  todo list,6,0,6
trimstray/the-book-of-secret-knowledge,0588c43bba6d64b62e86ae3dcb238389c84c7647,trimstray,2021-02-25T06:43:39Z,fix typo,1,1,2
trimstray/the-book-of-secret-knowledge,00c7e6347fd471e423f23709fa25064f0ab82f57,Vitalii Cherkashyn,2021-02-23T18:18:42Z,todo list,6,0,6
trimstray/the-book-of-secret-knowledge,19d635e21f81578a6ed980f59c9c7ad798ee45d6,trimstray,2021-02-16T11:29:35Z,add 'awesome-shodan-queries' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,c3b1253aaf7b176f0d72e8c2b565c2d996ad784f,trimstray,2021-02-15T19:20:07Z,add desc (tls search engine) - signed-off-by: trimstray <trimstray@gmail.com>,1,1,2
trimstray/the-book-of-secret-knowledge,5e7b4d868ef4bea0eda98c00c2b217526440ad15,trimstray,2021-01-26T15:14:33Z,add 'fakenamegenerator' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,c2d303074891b1febaf12892d22d5d327c52bff7,Mark,2021-01-22T13:28:03Z,"Updated with new search engine  Spyse.com is in-line with shodan and censys IMO.  P.S. This is the best tools repository. Very thanks.",1,0,1
trimstray/the-book-of-secret-knowledge,7bad5b2410e7c8ab70d9aa6a01ca6b90c45b9a69,trimstray,2021-01-07T10:45:28Z,add new subsection: docker security - signed-off-by: trimstray <trimstray@gmail.com>,8,1,9
trimstray/the-book-of-secret-knowledge,d1228c1b698904be0bd5ea16dc4c2f642d613d34,trimstray,2021-01-04T11:08:16Z,fix typos v2 - signed-off-by: trimstray <trimstray@gmail.com>,2,2,4
trimstray/the-book-of-secret-knowledge,6a33e821578fbc6da78b2c264d1d5985c748815b,trimstray,2021-01-04T10:59:53Z,fix typos - signed-off-by: trimstray <trimstray@gmail.com>,15,11,26
trimstray/the-book-of-secret-knowledge,2f42e73242ea54037c845b3d6e23e54d25a7381a,trimstray,2021-01-04T10:55:48Z,"add 'Hashing, encryption and encoding' - signed-off-by: trimstray <trimstray@gmail.com>",20,0,20
trimstray/the-book-of-secret-knowledge,bfdff357b4c6b2baae05a92ac9cecfd91740cca8,trimstray,2021-01-02T16:10:31Z,add 'Linux Hardening Guide' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,ad070112980d6b8a6f2006b5d0c70f3abd4f7080,trimstray,2021-01-02T15:11:29Z,add new resources (crypto) - signed-off-by: trimstray <trimstray@gmail.com>,2,0,2
trimstray/the-book-of-secret-knowledge,874be6ac77f21841d3ca019f1666f8d8b70e8493,trimstray,2021-01-02T08:10:35Z,add 'Cryptopals' - crypto challenges - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,9aef3f15136ff17dae975a170186f25471ae02b6,trimstray,2020-11-17T22:05:46Z,fix typo - signed-off-by: trimstray <trimstray@gmail.com>,0,1,1
trimstray/the-book-of-secret-knowledge,80e4a1969bd8943bbd3327a41119de42382218dc,trimstray,2020-11-15T19:20:56Z,add 'nip.io' - signed-off-by: trimstray <trimstray@gmail.com>,1,1,2
trimstray/the-book-of-secret-knowledge,7f7cb13844e07ec2b863e411a6578fe35a2a1215,trimstray,2020-11-15T15:49:40Z,add 'zorexeye' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,77cf20e22768d4614686a89cec9b38cb8509aebf,trimstray,2020-11-14T15:15:54Z,add 'littleosbook' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,41ad382891d5d8e3d4361998a8a2a676b757ed87,trimstray,2020-11-14T08:34:28Z,add 'Ebooks' chapter; minor updates - signed-off-by: trimstray <trimstray@gmail.com>,8,0,8
trimstray/the-book-of-secret-knowledge,8ada0b82edb75ca210350cdc5f0cfa5b12ae96fd,mxyz,2020-10-11T19:50:56Z,Merge pull request #187 from unixorn/add-zsh-plugin-list  Add link to Awesome ZSH plugins list,3,2,5
trimstray/the-book-of-secret-knowledge,f07d8148bdfc01451a56163d11f5491ddc71641d,Joe Block,2020-10-11T17:56:02Z,"Add link to Awesome ZSH plugins list  * Add link to Awesome ZSH plugins list * A couple entries had trailing spaces inconsistent with the rest of the   document, so trimmed those spaces  - signed-off-by: Joe Block <jpb@unixorn.net>",3,2,5
trimstray/the-book-of-secret-knowledge,fd03f2dae116385d3e87c195062fa08df9fd6168,mxyz,2020-10-06T21:17:26Z,Merge pull request #181 from alterwolf/patch-1  Update README.md,1,1,2
trimstray/the-book-of-secret-knowledge,f17d84fa6a64052df49e69b894294d08b44c6429,mxyz,2020-10-06T21:16:28Z,minor update,1,1,2
trimstray/the-book-of-secret-knowledge,cc3f50c84e7824efe757056ed1d5d8b8e176ef21,mxyz,2020-10-06T21:14:31Z,Merge pull request #185 from cesarosum/master  Add Qubes OS to list of operating systems.,1,0,1
trimstray/the-book-of-secret-knowledge,d2ebe14f6643779954bffe4ffd7c96ee28479337,mxyz,2020-10-06T21:14:12Z,minor update,1,1,2
trimstray/the-book-of-secret-knowledge,ba10bb49c5bcbbd7bacd3ab66829aa75810c5ae7,mxyz,2020-10-06T21:12:32Z,Merge pull request #186 from Zinkuth/master  Update README.md,2,0,2
trimstray/the-book-of-secret-knowledge,1effa486eb7582aae33dc93683c75f1bc09d4ac2,mxyz,2020-10-06T21:12:07Z,fix typos,2,2,4
trimstray/the-book-of-secret-knowledge,bbe1287fabe99dc60f7b8b2e4090a41493197435,trimstray,2020-10-06T21:10:38Z,minor fixes - signed-off-by: trimstray <trimstray@gmail.com>,14,22,36
trimstray/the-book-of-secret-knowledge,e22b71d41a7f1991504b24ebf14b139a69490b99,Zinkuth,2020-10-02T03:53:42Z,Update README.md,2,0,2
trimstray/the-book-of-secret-knowledge,0d24a4ff160bf7c9a9865c84df0a08642c4c3f24,Jonathan Budd,2020-10-01T08:42:37Z,Add Qubes OS to list of operating systems.,1,0,1
trimstray/the-book-of-secret-knowledge,e6ac13680e5bc447b0786b3fbe4f46e77e5037e3,trimstray,2020-09-27T17:23:22Z,fix typos - signed-off-by: trimstray <trimstray@gmail.com>,39,39,78
trimstray/the-book-of-secret-knowledge,8ae4bb9f30440a4401579978593d7d29bf82bf11,trimstray,2020-09-27T17:03:36Z,#168 - remove Triplebyte OSS Partner Program - signed-off-by: trimstray <trimstray@gmail.com>,0,0,0
trimstray/the-book-of-secret-knowledge,ab1f8c68250703cad197436723ceba0dbe34ac7f,mxyz,2020-09-27T06:12:00Z,Merge pull request #179 from Sahith02/patch-1  Added machine-learning-algorithms,1,0,1
trimstray/the-book-of-secret-knowledge,1ee2baa194fa9072c14eaecb02b3a94c70156c8c,mxyz,2020-09-27T06:07:39Z,Merge pull request #183 from PrinceSumberia/PrinceSumberia-patch-1  Add more private search engines to the list,4,0,4
trimstray/the-book-of-secret-knowledge,0d87c85256713b8dcd7045a53a7fae28e32e6f4b,mxyz,2020-09-27T06:06:34Z,fix typo,1,1,2
trimstray/the-book-of-secret-knowledge,da2c7b463a7a27de30aaaf1039004a07af95ac21,Prince Sumberia,2020-09-25T17:51:07Z,"Add more private search engines to the list  Added:  - DuckDuckGo - Swisscows - Disconnect Search - MetaGer",4,0,4
trimstray/the-book-of-secret-knowledge,a27ab1378e1af99e06b078e51c14679127109128,trimstray,2020-09-08T08:02:14Z,add 'ssltools' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,714d3955bf19e3e673c8b0dbea06e79255922da2,trimstray,2020-09-07T13:27:05Z,add 'linuxupskillchallenge' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,7289d3c81c24fa98c97211ee73ecd840356a13a8,trimstray,2020-08-25T05:09:47Z,minor updates - signed-off-by: trimstray <trimstray@gmail.com>,18,18,36
trimstray/the-book-of-secret-knowledge,874ec1b980bda0355d0b3ead9f5aca658d9ce200,trimstray,2020-08-19T13:44:15Z,"add 'Maersk, me & notPetya' - signed-off-by: trimstray <trimstray@gmail.com>",1,0,1
trimstray/the-book-of-secret-knowledge,b2b3c19a5cc374fb27993a37932e7b2f94d3b1d4,alterwolf,2020-08-07T03:58:16Z,Update README.md  A link to the HTTP response header database.,1,1,2
trimstray/the-book-of-secret-knowledge,74c1ec37ac7073959870cb398c69ee3c228f5300,Sahith Kurapati,2020-07-25T16:48:07Z,Added machine-learning-algorithms  A curated list of all machine learning algorithms and deep learning algorithms grouped by category.,1,0,1
trimstray/the-book-of-secret-knowledge,ebe1f65db1f91dfabd684a875a6f264c5ec3c5ed,mxyz,2020-07-19T06:11:03Z,Merge pull request #171 from sakthimaan/master,1,0,1
trimstray/the-book-of-secret-knowledge,1f4eac14f166fb986e97d775457072686976ad2f,mxyz,2020-07-19T06:10:19Z,Update README.md,1,1,2
trimstray/the-book-of-secret-knowledge,c667f5eed7c8ab5fa9167a8addbeb1c2af12ecb7,mxyz,2020-07-19T06:04:27Z,Merge pull request #169 from Julien-Broyard/master  Add SpaceVim,1,0,1
trimstray/the-book-of-secret-knowledge,c4f626c40d5196de88d0e2f41f8a31234e25c802,mxyz,2020-07-19T06:03:16Z,Merge pull request #177 from MarkusZoppelt/master,2,0,2
trimstray/the-book-of-secret-knowledge,fef77e9836d3ab34b6db0c6878906cd0f14a04bc,mxyz,2020-07-19T06:02:45Z,Update README.md,2,2,4
trimstray/the-book-of-secret-knowledge,b3f06dfdfe9b7dbc66d3f9fa627ccaab7d7c7327,Markus Zoppelt,2020-07-13T11:37:02Z,added AFL and AFL++ fuzzers,2,0,2
trimstray/the-book-of-secret-knowledge,f1db5ad701f4ad53ac7c3ff3aef773dc4758e55f,trimstray,2020-07-09T15:19:20Z,add 'tsunami' - signed-off-by: trimstray <trimstray@gmail.com>,2,1,3
trimstray/the-book-of-secret-knowledge,b5ce082da5f64d2adc2257faaeaae83525841e10,trimstray,2020-06-09T08:24:55Z,fix TOC; add 'Extract certs from p7b' - signed-off-by: trimstray <trimstray@gmail.com>,10,0,10
trimstray/the-book-of-secret-knowledge,50ed84b289494c1580d743d6c95a10d3a050dd1a,trimstray,2020-06-07T07:48:42Z,update 'TOP Burp extensions' - signed-off-by: trimstray <trimstray@gmail.com>,5,3,8
trimstray/the-book-of-secret-knowledge,ea4f14ae0998253b863f5947e6027f441b148cb0,trimstray,2020-06-05T20:26:01Z,add 'linux-tracing-workshop' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,762fa288fce5a20d79028640a90fcb1f1069ec21,mxyz,2020-06-03T10:07:54Z,Merge pull request #174 from jonasc/patch-1,1,1,2
trimstray/the-book-of-secret-knowledge,8d6c44ac744c1335c9a8d536517ce3ebdd878598,jonasc,2020-05-29T23:11:24Z,Fix broken link to Google shell style guide,1,1,2
trimstray/the-book-of-secret-knowledge,790d26f27bbc42bda3183b4d9dd448dfd1d6a7aa,trimstray,2020-05-20T06:41:45Z,add 'Chrome hidden commands' - signed-off-by: trimstray <trimstray@gmail.com>,16,2,18
trimstray/the-book-of-secret-knowledge,3176609a0e222849569875833e58c282b933c37b,trimstray,2020-05-19T05:52:59Z,add 'Bug bounty writeups' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,673d527fde40b72f2467fe6b7d969e0a51b6f250,trimstray,2020-05-17T06:06:08Z,add 'sha256-animation' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,7e33087901c13edfb8ea1a8515a946fe7a7f8b82,deltaman,2020-05-09T04:51:41Z,Update README.md  Removed the extra </p> tag,0,1,1
trimstray/the-book-of-secret-knowledge,018767e266f6ef8b923f26f76d51c83b4409de7c,deltaman,2020-05-09T04:48:36Z,Merge pull request #1 from oruprogrammer/oruprogrammer-patch-1  cheat.sh added in All-in-one Cheat sheet section,2,0,2
trimstray/the-book-of-secret-knowledge,d8dfae613bc06c85dc2305d7c4791fdf78a7a4a0,trimstray,2020-05-08T05:15:57Z,add 'vclFiddle' - signed-off-by: trimstray <trimstray@gmail.com>,1,0,1
trimstray/the-book-of-secret-knowledge,d11bf36f3f81c9672d0f7b1399d6ec5b39486a87,deltaman,2020-05-07T04:33:02Z,"cheat.sh added in All-in-one Cheat sheet section  I have added cheat.sh in All-in-one section.  This link is very useful to get all-cheats in one place.",2,0,2
trimstray/the-book-of-secret-knowledge,b5f95c4083566cd6f67b93b97cdeaff4ffad1fa7,trimstray,2020-05-05T11:55:27Z,add bug bounty write-ups - signed-off-by: trimstray <trimstray@gmail.com>,3,0,3
