repo,sha,author,date,message,additions,deletions,total_changes
TheAlgorithms/Python,59c3c8bbf384ef05d3cb9862a41bba39bb098fe9,robohie,2025-05-10T11:47:22Z,"Add N Input AND Gate (#12717)  * Update and_gate.py  J'ai nourri ce programme en ajoutant une porte And à n entrées.  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update and_gate.py  Commentaires en anglais  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update and_gate.py  ---------  Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com> Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",16,4,20
TheAlgorithms/Python,a728cc96ab4f05248ac3389365a26f01dfaf6f8e,NidhaNureen,2025-05-10T11:32:45Z,Added/Improved doctests for lowest_common_ancestor.py (#12673)  * added doctests to functions in lowest_common_ancestor.py  * fixed doctests to be less excessive  * Update lowest_common_ancestor.py  * Update lowest_common_ancestor.py  * Update lowest_common_ancestor.py  * Update lowest_common_ancestor.py  * Update lowest_common_ancestor.py  * Update lowest_common_ancestor.py  ---------  Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>,54,0,54
TheAlgorithms/Python,b720f24b89c328944f8a0d6c18db0e09d9bcffba,Mindaugas,2025-05-10T11:13:07Z,"Add solution for the Euler project problem 95. (#12669)  * Add documentation and tests for the Euler project problem 95 solution.  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update sol1.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update sol1.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update sol1.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  ---------  Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru> Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>",164,0,164
TheAlgorithms/Python,d9d56b10464f6825dc762c1665716e76b70c5fa2,Mindaugas,2025-05-06T19:49:59Z,"Add solution for the Euler project problem 345 (#12666)  * Add solution for the Euler project problem 345.  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update sol1.py  * Update sol1.py  * Update sol1.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  ---------  Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru> Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>",117,0,117
TheAlgorithms/Python,7ed7f042feeb3567ace384a00707d83c327310ab,pre-commit-ci[bot],2025-05-05T18:23:31Z,[pre-commit.ci] pre-commit autoupdate (#12708)  * [pre-commit.ci] pre-commit autoupdate  updates: - [github.com/astral-sh/ruff-pre-commit: v0.11.7 → v0.11.8](https://github.com/astral-sh/ruff-pre-commit/compare/v0.11.7...v0.11.8)  * updating DIRECTORY.md  ---------  Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com> Co-authored-by: pre-commit-ci[bot] <pre-commit-ci[bot]@users.noreply.github.com>,5,1,6
TheAlgorithms/Python,40f4c510b6047d95d07f03c9915a53bbf84789e4,Mindaugas,2025-05-05T07:14:56Z,"Add solution for the Euler problem 190 (#12664)  * Add solution for the Euler project problem 164.  * Add solution for the Euler project problem 190.  * Delete project_euler/problem_164/sol1.py  * Delete project_euler/problem_164/__init__.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  ---------  Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru> Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>",48,0,48
TheAlgorithms/Python,145879b8b2546c74fc51446ac607823876a0f601,Mindaugas,2025-05-05T07:00:32Z,"Add solution for the Euler project problem 164. (#12663)  * Add solution for the Euler project problem 164.  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update sol1.py  ---------  Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru> Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>",65,0,65
TheAlgorithms/Python,0a3a96534767c37a0f1561d0f5148b5d1d5e0272,pre-commit-ci[bot],2025-04-28T17:55:57Z,[pre-commit.ci] pre-commit autoupdate (#12692)  updates: - [github.com/astral-sh/ruff-pre-commit: v0.11.6 → v0.11.7](https://github.com/astral-sh/ruff-pre-commit/compare/v0.11.6...v0.11.7)  Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>,1,1,2
TheAlgorithms/Python,29afed0df65fd84f53ad697ff1dbfc86c6e83631,dependabot[bot],2025-04-25T06:30:42Z,Bump astral-sh/setup-uv from 5 to 6 (#12683)  * Bump astral-sh/setup-uv from 5 to 6  Bumps [astral-sh/setup-uv](https://github.com/astral-sh/setup-uv) from 5 to 6. - [Release notes](https://github.com/astral-sh/setup-uv/releases) - [Commits](https://github.com/astral-sh/setup-uv/compare/v5...v6)  --- updated-dependencies: - dependency-name: astral-sh/setup-uv   dependency-version: '6'   dependency-type: direct:production   update-type: version-update:semver-major ...  Signed-off-by: dependabot[bot] <support@github.com>  * uv run pytest --ignore=web_programming/fetch_anime_and_play.py  ---------  Signed-off-by: dependabot[bot] <support@github.com> Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com> Co-authored-by: Christian Clauss <cclauss@me.com>,6,5,11
TheAlgorithms/Python,11a61d15dc3aebc69f153adca8568076a25f7110,Isidro,2025-04-21T19:04:39Z,Generic type hint in DDL (#12677)  * Generic type hint in DDL  Instead of forcing int  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  ---------  Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>,9,7,16
TheAlgorithms/Python,9891d2bc3051ab4242ed041ea30edd10b94925bd,pre-commit-ci[bot],2025-04-21T17:54:11Z,[pre-commit.ci] pre-commit autoupdate (#12680)  * [pre-commit.ci] pre-commit autoupdate  updates: - [github.com/astral-sh/ruff-pre-commit: v0.11.5 → v0.11.6](https://github.com/astral-sh/ruff-pre-commit/compare/v0.11.5...v0.11.6)  * updating DIRECTORY.md  ---------  Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com> Co-authored-by: pre-commit-ci[bot] <pre-commit-ci[bot]@users.noreply.github.com>,8,1,9
TheAlgorithms/Python,a1aa6313e08657f0e9ae337afa81d6b6f95357c9,Samuel Willis,2025-04-17T23:33:08Z,"Adding time and a half pay calculator algorithm to financial folder (#12662)  * Create time&half-pay.py  * Update time&half-pay.py  * Update time&half-pay.py  * Rename time&half-pay.py to time_and_half_pay.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update time_and_half_pay.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update time_and_half_pay.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update time_and_half_pay.py  * Update time_and_half_pay.py  * Update time_and_half_pay.py  ---------  Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com> Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",40,0,40
TheAlgorithms/Python,c585cb122718e219870ea7a2af110939b55e52f9,Mindaugas,2025-04-17T23:16:15Z,"Solution for the Euler Project problem 136 (#12658)  * Add initial version of file for the Euler project problem 136 solution.  * Add documentation and tests for the Euler project problem 136 solution.  * Update sol1.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update sol1.py  * Update sol1.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  ---------  Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru> Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>",63,0,63
TheAlgorithms/Python,42820634f3795e7d7397ad2e688d091a79c1eb83,Naitik Dwivedi,2025-04-14T18:57:13Z,"Add matrix inversion algorithm using NumPy (#12657)  * Create matrix_inversion.py  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  * Update matrix_inversion.py  * Update matrix_inversion.py  * Update matrix_inversion.py  * Update matrix_inversion.py  * Update matrix_inversion.py  ---------  Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com> Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>",36,0,36
TheAlgorithms/Python,d123cbc649e0777717b02dc74b4466872941a8d5,Mindaugas,2025-04-14T18:30:25Z,Solution for the Euler Project Problem 122 (#12655)  * Add initial version for euler project problem 122.  * Add doctests and documentation for the project euler problem 122.  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  * Update sol1.py  ---------  Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>,89,0,89
TheAlgorithms/Python,cc621f1fddac7391389270d7bc38326507b4b495,parth-6945,2025-04-14T18:01:29Z,"Add find_unique_number algorithm to bit manipulation (#12654)  * Add find_unique_number algorithm to bit manipulation  * [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci  ---------  Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>",37,0,37
TheAlgorithms/Python,4ed61418a8fef5a0fe3c5a05a49c7cbc5ac8298c,pre-commit-ci[bot],2025-04-14T17:55:55Z,[pre-commit.ci] pre-commit autoupdate (#12671)  updates: - [github.com/astral-sh/ruff-pre-commit: v0.11.4 → v0.11.5](https://github.com/astral-sh/ruff-pre-commit/compare/v0.11.4...v0.11.5)  Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>,1,1,2
TheAlgorithms/Python,a4576dc2a42cbfc7585a7ce6f28917cb97f83c45,Kim,2025-04-09T06:24:37Z,"fix: correct typo ""util"" to ""until"" (#12653)",3,3,6
TheAlgorithms/Python,5afe02994eb0aafb0b462fec32fe5f6ecedf7305,pre-commit-ci[bot],2025-04-07T21:20:19Z,[pre-commit.ci] pre-commit autoupdate (#12661)  updates: - [github.com/astral-sh/ruff-pre-commit: v0.11.2 → v0.11.4](https://github.com/astral-sh/ruff-pre-commit/compare/v0.11.2...v0.11.4)  Co-authored-by: pre-commit-ci[bot] <66853113+pre-commit-ci[bot]@users.noreply.github.com>,1,1,2
TheAlgorithms/Python,0c8cf8e9871a5f91182d767adf173dccf87c2c0f,Maxim Smolskiy,2025-04-02T07:23:55Z,Fix bug for data_structures/linked_list/doubly_linked_list_two.py (#12651)  * Fix bug for data_structures/linked_list/doubly_linked_list_two.py  * Fix  * Fix  * Fix  * Fix  * Fix  * Fix  * Fix  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py,21,6,27
TheAlgorithms/Python,baab802965c37fa1740054a559cad8c119b2ee35,Isidro,2025-04-01T18:55:14Z,doubly linked list: add dataclass and typing (#12647)  * Node is a dataclass  * fix mypy errors  * LinkedList is a dataclass  * fix mypy errors  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  * Update doubly_linked_list_two.py  ---------  Co-authored-by: Maxim Smolskiy <mithridatus@mail.ru>,29,33,62
