repo,sha,author,date,message,additions,deletions,total_changes
vuejs/vue,223a9e9f2ecf013e6ee5dbf98cbaa8cadf9daf50,Evan You,2023-11-07T07:32:23Z,chore: bust sponsor cache [ci skip],1,1,2
vuejs/vue,81598ea2f3bdbc81ae50f2fa9b9e547efc6b6261,Evan You,2023-10-23T07:55:40Z,release: v2.7.15,20,4,24
vuejs/vue,af9a10f3c1340b85f8d5aa300c478f2f1cdf5f1d,Evan You,2023-10-23T07:15:18Z,chore: update snapshots,3,3,6
vuejs/vue,c22363425ae246ccbb8418342e94edfa270d93e5,xdm,2023-10-23T07:11:13Z,fix(patch): clone insert hooks to avoid being mutated during iteration (#12905),43,2,45
vuejs/vue,51fef2ca69459c1175e105991f60511f1996e0c8,Liu Bo,2023-10-23T07:09:23Z,fix(compiler-sfc): add semicolon after `defineProps` statement (#12879),10,10,20
vuejs/vue,b8c8b3fc7a211744fdabd237a1a986a1f80b7c43,webfansplz,2023-10-23T07:08:58Z,fix(compiler-sfc): Resolve object expression parsing errors in `v-on` (#12862),1,1,2
vuejs/vue,d27c128b7cb1640f3aa185a5ecdea4ff35763794,webfansplz,2023-10-23T07:08:34Z,fix(compiler-sfc): fix macro usage in multi-variable declaration (#12873),34,3,37
vuejs/vue,bb59751dd4e45afcaafd607f22505a724b1ef841,webfansplz,2023-10-23T07:08:17Z,fix(compiler-sfc): Optimize the value of emitIdentifier (#12851),33,1,34
vuejs/vue,099401e227fd5ed496ff615528d1a9b3b64d4fbf,webfansplz,2023-10-23T07:06:28Z,fix(types/sfc): improve the type inference using `withDefaults` (#12872),18,4,22
vuejs/vue,67c1d26cb0af3eb2db0a11fc7768a8299e7f7d58,xonx,2023-10-23T06:58:47Z,fix(types): correct serverPrefetch this type (#13068)  close #12488,1,1,2
vuejs/vue,74ca5a13ba12a31580f1567e7c6d789e96730e46,Red Huang,2023-10-22T02:52:10Z,fix(lifecycle): scope might changed when call hook (#13070),33,2,35
vuejs/vue,1399ee6aa0aa3e44a70780cfd0aca3d384c97fa4,Evan You,2023-10-22T02:46:45Z,test: pin esbuild to 0.16 for karma-esbuild compat,117,117,234
vuejs/vue,78ef6271d237e83fbd647567f2b79a5786f09d3d,Evan You,2023-10-22T02:32:47Z,test: upgrade vitest + fix ssr tests for Node 18+,951,431,1382
vuejs/vue,6149048ce95bda9be7c14abed45859b743842ce7,Evan You,2023-10-22T01:47:16Z,chore: update node version task name,4,4,8
vuejs/vue,18cc5479f6d654052ded0ab3ba755656f72747f0,Evan You,2023-10-22T01:40:18Z,chore: bump required node and pnpm versions for maintenance,1207,1124,2331
vuejs/vue,49b6bd4264c25ea41408f066a1835f38bf6fe9f1,mikoloism,2023-04-27T09:43:19Z,refactor(shared): update `genStaticKeys` (#13010),1,3,4
vuejs/vue,a9ca2d85193e435e668ba25ace481bfb176b0c6e,rj1,2023-02-04T18:16:38Z,chore: typos (#12949),2,2,4
vuejs/vue,d52fbff7a77d8d9c032a74a21c34e2c122add5d9,星宿君,2023-01-12T14:47:00Z,chore: fix typo in utils.ts (#12927) [skip ci],1,1,2
vuejs/vue,0e8511a8becf627e00443bd799dd99e5fd1b8a35,Vadim,2022-12-27T21:38:05Z,chore: fix typo in apiAsyncComponent.ts (#12912),1,1,2
vuejs/vue,34c6192f4a5d0471da5655ebcf111653fd920172,Ihor Sychevskyi,2022-12-27T09:19:37Z,chore: update links (http=https) (#12911),8,8,16
vuejs/vue,2e570617666983ababcfd167dfa50208f5dfd45a,Caichong,2022-12-14T08:43:02Z,chore: comment typos (#12878)  Co-authored-by: 方恒 <fangheng@shwpg.com>,1,1,2
vuejs/vue,ca11dc6a86f26accc893c1ce5b611dc84a2e7c2d,董雨航,2022-12-06T14:35:28Z,chore: fix typo (#12894),3,3,6
vuejs/vue,9dd006b481b4299462e044741bac0861c0b1775c,Evan You,2022-11-09T12:39:52Z,release: v2.7.14,17,4,21
vuejs/vue,29b5f588032600baae9854ac9a4105916a5aa648,Evan You,2022-11-09T12:33:05Z,"fix(reactivity): avoid using WeakMap for IE compatibility  Using a WeakMap polyfill isn't ideal because the reason we tried to use WeakMap was to work with non-extensible objects. However, WeakMap polyfill for non-extensible objects are non-weak and could lead to memory leaks.  The trade-off is that we remove support for `readonly()` on non-extensible objects, which seems reasonable.  close #12837",23,18,41
vuejs/vue,d1899caf688de961e63e7a0d56f806fc4a12efd9,Evan You,2022-11-09T12:04:25Z,fix(provide/inject): do not mutate original provide options during merge  fix #12854,27,3,30
vuejs/vue,5e3d4e90cdf92ec0a72bbb2bd44125f1faafae1d,a161803398,2022-11-09T09:52:35Z,fix(compiler-sfc): fix template usage check edge case for v-slot destructured default value (#12842)  fix #12841,20,2,22
vuejs/vue,5aed733ab6b6605314cc5f24cc1b1dd9aa4413c8,Evan You,2022-11-09T09:35:45Z,test: add test case for #12778,12,3,15
vuejs/vue,f7db7f361b6356591781b9f33abbb0d5b7f9b97c,k-furusho,2022-11-09T09:34:55Z,fix(types): fix spreading VNodeData in tsx (#12789)  fix #12778,9,8,17
vuejs/vue,0b3cf7dda9ac605b2b9f799acacd2793e974f225,webfansplz,2022-11-09T09:25:28Z,fix(types): stricter type condition for `EventHandlers` (#12840)  fix #12832,3,1,4
vuejs/vue,a5afc4d0a4bfb9a777ac39b942edb932aad71097,webfansplz,2022-11-09T08:07:36Z,chore: fix typo (#12863),1,1,2
vuejs/vue,6d9aac8bd38f6d30a6db70b51fa46f27cbeac559,Jinjiang,2022-10-19T04:45:59Z,chore: fix some broken links to v2 docs (#12839),9,9,18
vuejs/vue,a7a71ad99071c8c48ae9c106a19f81e70ded4898,Jinjiang,2022-10-16T12:13:22Z,Update the dev to main in the PR template (#12834),1,1,2
vuejs/vue,259c7060da72ea3040fc8c3de4ecb823ad5059f4,Evan You,2022-10-15T09:39:04Z,chore: fix changelog rendering [ci skip],9,9,18
vuejs/vue,df281b0e4c400be18df8bcf4e83df8b25a81e21b,Evan You,2022-10-14T03:41:56Z,release: v2.7.13,15,4,19
vuejs/vue,800207c473c7d6dfcdc883100a3d443fc5ad2e39,Evan You,2022-10-14T02:51:07Z,fix(effectScope): calling off() of a detached scope should not break currentScope  fix #12825,15,5,20
vuejs/vue,5960f05c69099c174062b6672c7a21d717a3bccf,不见月,2022-10-12T13:25:26Z,fix(watch): avoid traversing objects that are marked non-reactive (#12806),1,0,1
vuejs/vue,8e262618cdc3251ca9630b17de4a000567ffb007,Blake Newman,2022-10-12T13:24:26Z,fix(types): style attribute svg (#12800)  Set style attribute on svg to use `StyleValue`,1,1,2
vuejs/vue,4cad41007174a7eeebf4472ddbd7b3b693db03f1,Evan You,2022-10-12T13:41:36Z,release: v2.7.12,13,4,17
vuejs/vue,e80cd09fff570df57d608f8f5aaccee6d7f31917,Evan You,2022-10-12T13:22:26Z,"Revert ""fix(setup): setup hook should be called before beforeCreate""  This reverts commit e1342df7847a51c75192fec74e94378178e046b0.  reopen #12802 close #12821 close #12822",10,36,46
vuejs/vue,c61395d3f1ed926d2783d8460970ed20ea01dc4f,Evan You,2022-10-11T11:13:06Z,release: v2.7.11,27,4,31
vuejs/vue,8880b55d52f8d873f79ef67436217c8752cddef5,Evan You,2022-10-11T11:02:47Z,perf: improve unsub perf for deps with massive amount of subs  close #12696,43,11,54
vuejs/vue,738f4b3c570dc3a1818924a203a9f8e4b1ec90f0,Evan You,2022-10-11T09:51:46Z,fix(build): enforce LF line ending in built files  fix #12819,77,76,153
vuejs/vue,cc14d4452c66e90341b7f9a5cdd2b7acffa529e9,Evan You,2022-10-11T09:39:59Z,chore: bump build deps,553,560,1113
vuejs/vue,e1342df7847a51c75192fec74e94378178e046b0,Evan You,2022-10-11T08:23:08Z,"fix(setup): setup hook should be called before beforeCreate  fix #12802  Note this commit moves the initialization of injections and props to before the invocation of beforeCreate. This should not cause breakage because props and inject normalization has always been done before beforeCreate, so code that attempts to modifiy props/inject options inside beforeCreate should have never worked.",36,10,46
vuejs/vue,0d6d972b32521fd18eb853b1073c0a19859a499a,Evan You,2022-10-11T06:58:24Z,fix(compiler-sfc): export parseComponent for compat with fork-ts-checker-webpack-plugin  fix #12719,7,0,7
vuejs/vue,bc5b92adde147436f2adb25e457f0c967829467f,fukang wang,2022-10-11T06:43:33Z,fix(types): fix error with options watch (#12779)  fix #12780,9,2,11
vuejs/vue,fb1393009660b38046b1f6dfb532b481cc53b3b7,Evan You,2022-10-11T06:09:10Z,"fix(sfc): prune returned bindings for non-TS as well  In Vue 3, pruning is only done for TS to produce valid code and tree-shaking is done by inlining the template for production. In Vue 2 we do not inline the template in production, so return binding pruning is needed in all cases.  fix #12765",19,19,38
vuejs/vue,87f69aa26f195390b948fbb0ff62cf954b58c82c,Shiluo34,2022-10-11T05:36:50Z,fix(types): support Ref and function types in tsx ref attribute (#12759)  fix #12758,17,2,19
vuejs/vue,5d26f815c643d41e6ca6f29329593223b981fc24,Xiersa,2022-10-11T05:26:20Z,fix(reactivity): check skip first before checking ref when creating observer (#12813)  fix #12812,7,10,17
vuejs/vue,4a0d88e46e4180edc7f22e36c25df3f8ac5d60d2,Evan You,2022-10-11T04:26:19Z,"fix(reactivity): use WeakMap for proxy/raw checks, compat with non-extensible objects  fix #12799 close #12798",28,8,36
vuejs/vue,27eed829ccf9978a63b8cd989ff4c03897276bc2,ZHAO Jinxiang,2022-10-11T03:51:05Z,fix(types): vue 3 directive type compatibility (#12792),12,0,12
vuejs/vue,2f335b2f9d09b962f40e38740826d444e4fff073,Evan You,2022-10-11T03:41:31Z,fix(sfc): remove sfc scoped deep syntax deprecation warnings,9,10,19
vuejs/vue,60d268c4261a0b9c5125f308468b31996a8145ad,Evan You,2022-09-01T06:31:31Z,chore: cache bust svg [ci skip],1,1,2
vuejs/vue,d189b4beaa90b9fe58fd3f66ba9e09d340755196,Evan You,2022-09-01T06:30:09Z,chore: special sponsor [ci skip],10,0,10
vuejs/vue,ee57d9fd1d51abe245c6c37e6f8f2d45977b929e,Evan You,2022-08-23T01:29:42Z,release: v2.7.10,15,4,19
vuejs/vue,e0b26c483a1ba407a818b1fcba1a439df24e84a8,不见月,2022-08-23T01:22:45Z,fix: fix parent of multi-nested HOC $el not updating (#12757)  fix #12589,13,2,15
vuejs/vue,46ca7bcddc06c50796ccff82d8c45693f1f14f47,Evan You,2022-08-23T01:18:36Z,fix(compiler-sfc): avoid deindent when lang is jsx/tsx  fix #12755,2,2,4
vuejs/vue,810f6d12edea47cde7f39eaf7ec3ae1b7300d40c,Nathan Shively-Sanders,2022-08-22T02:28:39Z,fix(types): Add missing type parameter constraints (#12754),4,4,8
vuejs/vue,15618888cb6aae2b6f0151b32c261b1fc19db1b8,Evan You,2022-08-19T04:27:12Z,release: v2.7.9,30,4,34
vuejs/vue,8521f9d3f63d26bde99b747f0cb14d0ac5ba5971,Evan You,2022-08-19T04:22:51Z,fix(types): fix missing error for accessing undefined instance properties  fix #12718,64,8,72
vuejs/vue,7161176cd0dff10d65ab58e266018aff2660610f,Evan You,2022-08-18T10:14:50Z,fix: fix effect scope tracking for manually created instances  fix #12705,16,4,20
vuejs/vue,165a14a6c6c406176037465d2961259c5c980399,Alexander Lichter,2022-08-18T08:22:55Z,fix(ssr): fix on-component directives rendering (#12661)  fix #10733,103,2,105
vuejs/vue,bba6b3d6b4e3e26d28abbf20e74ec2f3e64f1a92,不见月,2022-08-18T08:20:27Z,feat(types): enhance type for onErrorCaptured (#12735),16,1,17
vuejs/vue,9eb8ea5b63eec2b09f268738e9d0e311d9eafb19,GU Yiling,2022-08-18T08:12:20Z,chore: fix some legacy doc urls in warnings and readme (#12725) [ci skip],4,4,8
vuejs/vue,2263948c249e7486403bc5880712e6d9fd15c17f,JuniorTour,2022-08-18T08:11:47Z,fix: directives shorthand normalize error (#12744)  fix #12743,22,1,23
vuejs/vue,5221d4d3b6049c87d196d99dbb64bcd3f3b07279,林烁壕,2022-08-18T08:01:00Z,fix(compiler-sfc): rewriteDefault for class with decorators (#12747),251,1,252
vuejs/vue,89a6b5e8658a6e3ae2cf649829901784ac9deb3c,gu,2022-08-18T07:56:37Z,feat(types): support mixins inference for new Vue() (#12737)  close #12730,166,34,200
vuejs/vue,b4bf4c52ad31e02307cfd4d643dc5610c893e3ba,Evan You,2022-08-18T07:32:12Z,fix(types): allow attaching unknown options to defined component  fix #12742,7,0,7
vuejs/vue,80d1baf92050da411fb1bfe714401c498001dd36,Evan You,2022-08-18T07:23:47Z,feat(types): export DefineComponent  close #12748,2,2,4
vuejs/vue,f0057b101e6451d5095cdb7fd6308fd31ac0450c,Evan You,2022-08-15T11:06:38Z,fix(watch): avoid pre watcher firing on unmount  fix #12703,3,6,9
vuejs/vue,bd89ce53a9de417a9372630bb5d433a40acc1a53,Evan You,2022-08-15T07:37:13Z,fix: ensure render watcher of manually created instance is correctly tracked in owner scope  fix #12701,4,4,8
vuejs/vue,4b37b568c7c3fd238aa61fcc956f882223f8e87f,Evan You,2022-08-15T01:53:12Z,fix(types): fix options suggestions when using defineComponent  functional component overloads should be moved last  fix #12736,28,28,56
vuejs/vue,5c742eb2e0d8dad268fb29ed4f92d286b5e0f4b5,Jonas,2022-08-15T01:37:08Z,fix(compiler-sfc): allow full hostnames in asset url base (#12732)  fix #12731,8,3,11
vuejs/vue,00458cd38d209410d3c675729230a42a0a34a4b9,jf-paradis,2022-08-09T00:50:53Z,"fix(types): Make SetupBindings optional on ExtendedVue and CombinedVueInstance (#12727)  fix #12726 fix #12717",2,2,4
vuejs/vue,1d8b892fcd9edcef1feeed74ad586beabb9f6df2,Evan You,2022-07-22T03:24:39Z,release: v2.7.8,21,4,25
vuejs/vue,2af751b6efa0cd9cb817ed96af41948e92599837,Evan You,2022-07-22T03:19:34Z,fix(reactivity): fix shallowReactive nested ref setting edge cases  ref #12688,39,7,46
vuejs/vue,ba7dd2c4ed62dba30bde7c1d521f7bfbab529102,Daniel Roe,2022-07-22T02:18:52Z,fix(types): export `defineAsyncComponent` type (#12684),1,1,2
vuejs/vue,a695c5a6df415101a5f728e87dbe087b4fbb0b7b,edison,2022-07-22T02:18:27Z,fix(sfc): align `<script setup>` component resolution edge case with v3 (#12687)  fix #12685,28,8,36
vuejs/vue,fabc1cf89f55dd7f3f95fa7890d2540f40e9f845,Evan You,2022-07-22T02:06:43Z,fix(types): avoid circular type inference between v2 and v3 instance types  fix #12683,6,11,17
vuejs/vue,ce6fc149e3a60d811e19f7b100a5f80fed18018d,Evan You,2022-07-22T02:05:35Z,types: fix manual api types for useAttrs/useListeners,10,1,11
vuejs/vue,adf3ac8adcf204dcc34b851da6ab4d914bd11cf9,Evan You,2022-07-20T04:13:04Z,feat(setup): support listeners on setup context + `useListeners()` helper  These are added because Vue 2 does not include listeners in `context.attrs` so there is no way to access the equivalent of `this.$listeners` in `setup()`.,80,32,112
vuejs/vue,135d07442acd04f64fc470581a4e8b6feaba1f81,troy351,2022-07-20T03:16:01Z,chore(sfc): remove useless vue-template-es2015-compiler (#12677),2,11,13
vuejs/vue,fc16281cf5bd1506e8cfe62eee1ef02dac82bad5,Evan You,2022-07-16T14:45:31Z,release: v2.7.7,17,4,21
vuejs/vue,e8d3a7d7a17f9e66d592fb1ddc4a603af9958d36,Evan You,2022-07-16T14:03:44Z,fix(codegen): script setup should not attempt to resolve native elements as component  fix #12674,19,2,21
vuejs/vue,67760f8d30778f58afeada3589d4ac4493329ad5,Evan You,2022-07-16T13:45:03Z,fix(setup): ensure setup context slots can be accessed immediately  fix #12672,11,2,13
vuejs/vue,ea5d0f3fbfd983cb0275457cbcef344f926381ea,Evan You,2022-07-16T13:33:48Z,fix(inject): fix edge case of provided with async-mutated getters  fix #12667,63,18,81
vuejs/vue,25ffdb62d22fe8688aca144d945671d5c82a8887,Evan You,2022-07-16T12:46:39Z,fix(watch): fix queueing multiple post watchers  fix #12664,46,2,48
vuejs/vue,46ec64869479393f95b6abda7a4adecf19867d06,Nathan Shively-Sanders,2022-07-16T12:21:07Z,fix(types): vue.d.ts should use relative import to v3-component-public-instance (#12668)  fix #12666,1,2,3
vuejs/vue,7d4a7722e3a8bc52a0a9b9660b75efa2ff479f39,Evan You,2022-07-15T09:12:28Z,release: v2.7.6,15,4,19
vuejs/vue,9ed684785f868db5b154c4a09642b2b7d33dd6f3,Evan You,2022-07-15T09:07:19Z,test: add test for type casting $refs to defineComponent instance type,13,0,13
vuejs/vue,fffbb9e856de5e4b3053a6b4d01d1404bfb6f85e,Nikhil Verma,2022-07-15T09:05:04Z,fix(types): $refs can also contain ComponentPublicInstance (#12659),7,1,8
vuejs/vue,e0a9546ef32fa4bbfc4bede3002b2d6a5be8cf72,Evan You,2022-07-15T08:58:01Z,fix(types): fix missing expose() type on setup context  fix #12660,4,0,4
vuejs/vue,52a59790a5b6e16c9f8cc737fcd784413dda282d,Evan You,2022-07-15T08:52:27Z,fix(types): fix $children and $root instance types  fix #12655,8,4,12
vuejs/vue,cdd2df6171963096abb94600987f1706e40d2ab6,Evan You,2022-07-13T03:08:37Z,release: v2.7.5,19,4,23
vuejs/vue,1a2c3c2d77ba96ef496f4c86329b7798026511ae,Evan You,2022-07-13T03:01:10Z,fix(watch): fix deep watch for structures containing raw refs  fix #12652,17,0,17
vuejs/vue,005e52d0b6f1a5bf9679789c5c4b90afd442d86b,Evan You,2022-07-13T02:44:57Z,fix(types): support Vue interface augmentations in defineComponent  fix #12642,41,25,66
vuejs/vue,08fb4a222c016c79af77ab96817d2ed9b7abbd80,Daniel Roe,2022-07-13T01:47:38Z,fix: add missing export from `vue.runtime.mjs` (#12648),1,0,1
vuejs/vue,498dc1d89f14504c5e14b43a77c23039163e93a3,Wang Weitao,2022-07-13T01:47:20Z,chore(changelog): fix dead link (#12646) [ci skip],1,1,2
vuejs/vue,0198f9f9eea728ceb45af92eb2952fa97c9abfe1,Evan You,2022-07-13T01:31:39Z,chore: document TS changes in changelog [ci skip],6,0,6
vuejs/vue,a6e74985cf2eab6f16d03a8eda3bf3fc7950127c,Evan You,2022-07-12T10:59:26Z,fix: detect property add/deletion on reactive objects from setup when used in templates,10,1,11
vuejs/vue,98fb01c79c41c3b9f9134f0abb77d233ce4e5b44,Evan You,2022-07-12T10:50:01Z,fix(reactivity): fix watch behavior inconsistency + deep ref shallow check  fix #12643,22,7,29
vuejs/vue,0825d3087f9f39435838329c16adc2a7bfccd51d,Evan You,2022-07-12T10:19:19Z,fix: do not set currentInstance in beforeCreate  fix #12636,9,4,13
vuejs/vue,04b4703de72b1c1e686a3aa81d5b5b56799dabab,Evan You,2022-07-12T09:39:45Z,fix(sfc): fix sfc name inference type check  fix #12637,19,8,27
vuejs/vue,018d29af5fa171b2d2f4793c5d471f21bb7cd1e7,Evan You,2022-07-08T07:46:21Z,release: v2.7.4,27,4,31
vuejs/vue,f8de4ca9d458a03378e848b1e62d6507f7124871,Evan You,2022-07-08T07:39:16Z,fix(types): fix missing instance properties on defineComponent this  ref https://github.com/vuejs/vue/issues/12628#issuecomment-1177258223,51,42,93
vuejs/vue,d3add06e6e18a78a3745240632fecd076eb49d19,Evan You,2022-07-08T07:17:22Z,fix(types): fix this.$slots type for defineComponent,10,1,11
vuejs/vue,1d5a411c1e3aa062aa5080432cf3f852f1583ed2,Evan You,2022-07-08T07:15:22Z,fix(types): fix type inference when using components option,26,3,29
vuejs/vue,dc8a68e8c6c4e8ed4fdde094004fca272d71ef2e,Evan You,2022-07-08T07:03:09Z,fix: pass element creation helper to static render fns for functional components  fix #12625,1,1,2
vuejs/vue,8904ca77c2d675707728e6a50decd3ef3370a428,Evan You,2022-07-08T06:47:03Z,fix(watch): fix watchers triggered in mounted hook  fix #12624,22,2,24
vuejs/vue,012e10c9ca13fcbc9bf67bf2835883edcd4faace,Evan You,2022-07-08T03:42:36Z,fix(build): fix mjs dual package hazard  close #12626,79,7,86
vuejs/vue,559600f13d312915c0a1b54ed4edd41327dbedd6,Evan You,2022-07-08T03:18:36Z,feat: support functional components in defineComponent  close #12619,61,0,61
vuejs/vue,9d12106e211e0cbf33f9066606a8ff29f8cc8e8d,Evan You,2022-07-08T02:55:23Z,feat: defineAsyncComponent  close #12608,405,1,406
vuejs/vue,26ff4bc0ed75d8bf7921523a2e546df24ec81d8f,Evan You,2022-07-08T02:39:23Z,fix(types): global component registration type compat w/ defineComponent  fix #12622,12,6,18
vuejs/vue,b70a2585fcd102def2bb5a3b2b589edf5311122d,Evan You,2022-07-08T01:45:11Z,fix(compiler-sfc): use safer deindent default for compatibility with previous behavior,13,11,24
vuejs/vue,ca7daefaa15a192046d22d060220cd595a6a275f,blackie,2022-07-08T01:44:41Z,fix(ssr/reactivity): fix array setting error at created in ssr [#12632] (#12633)  fix #12632,5,1,6
vuejs/vue,15e6f1dee47ea38af0ad541014e91df0ad9b062f,Evan You,2022-07-06T05:16:22Z,release: v2.7.3,15,4,19
vuejs/vue,6d1dbeee7ebd27a87c37393d8cabf2ef8253f3a4,Caleb Hearon,2022-07-06T04:59:30Z,fix: add renderTracked/Triggered merge strategy (#12616),3,1,4
vuejs/vue,360272bde32e93b1a8d611e4b97af1300c38e7a3,Evan You,2022-07-06T04:49:30Z,fix(ssr/reactivity): fix composition api behavior in SSR  fix #12615,265,59,324
vuejs/vue,94ccca207c9c5fc0fc8985e0c103d8a1c9cff412,Evan You,2022-07-06T03:17:33Z,fix(types): allow slot attribute  close #12617,8,0,8
vuejs/vue,e244687135dcd0fd55ad0423d5d5fbf2ba389c4e,Evan You,2022-07-05T02:54:47Z,release: v2.7.2,19,4,23
vuejs/vue,1294385300742acbea5f05c166685bd4a1fab35a,Evan You,2022-07-05T02:32:56Z,fix(compiler-sfc): preserve old deindent behavior for pug  fix #12611,6,1,7
vuejs/vue,fb93c1be77f12ea1375c5e8b47d168e4d5ceb7be,Evan You,2022-07-05T02:12:21Z,feat(types): define component improvements (#12612),1606,268,1874
vuejs/vue,d45bbeac2710a5cf9185377abc2342295f0bb4e2,Kael,2022-07-04T04:08:41Z,feat: allow passing directive definition directly to h() (#12590),4,2,6
vuejs/vue,427028ad89a67b34006066c294ae0a3840a6403b,Evan You,2022-07-04T10:38:35Z,release: v2.7.1,16,4,20
